	TCGA-AF-2687-01A	TCGA-AF-2689-01A	TCGA-AF-2690-01A	TCGA-AF-2691-01A	TCGA-AF-2692-01A	TCGA-AF-2693-01A	TCGA-AF-3400-01A	TCGA-AF-3911-01A	TCGA-AF-3913-01A	TCGA-AF-4110-01A	TCGA-AF-5654-01A	TCGA-AF-6136-01A	TCGA-AF-6655-01A	TCGA-AF-6672-01A	TCGA-AF-A56K-01A	TCGA-AF-A56L-01A	TCGA-AF-A56N-01A	TCGA-AG-3574-01A	TCGA-AG-3575-01A	TCGA-AG-3578-01A	TCGA-AG-3580-01A	TCGA-AG-3581-01A	TCGA-AG-3582-01A	TCGA-AG-3583-01A	TCGA-AG-3584-01A	TCGA-AG-3586-01A	TCGA-AG-3587-01A	TCGA-AG-3591-01A	TCGA-AG-3592-01A	TCGA-AG-3593-01A	TCGA-AG-3594-01A	TCGA-AG-3598-01A	TCGA-AG-3599-01A	TCGA-AG-3600-01A	TCGA-AG-3601-01A	TCGA-AG-3602-01A	TCGA-AG-3605-01A	TCGA-AG-3608-01A	TCGA-AG-3609-01A	TCGA-AG-3611-01A	TCGA-AG-3612-01A	TCGA-AG-3725-01A	TCGA-AG-3726-01A	TCGA-AG-3727-01A	TCGA-AG-3728-01A	TCGA-AG-3731-01A	TCGA-AG-3732-01A	TCGA-AG-3742-01A	TCGA-AG-3878-01A	TCGA-AG-3881-01A	TCGA-AG-3882-01A	TCGA-AG-3883-01A	TCGA-AG-3885-01A	TCGA-AG-3887-01A	TCGA-AG-3890-01A	TCGA-AG-3892-01A	TCGA-AG-3893-01A	TCGA-AG-3894-01A	TCGA-AG-3896-01A	TCGA-AG-3898-01A	TCGA-AG-3901-01A	TCGA-AG-3902-01A	TCGA-AG-3909-01A	TCGA-AG-3999-01A	TCGA-AG-4001-01A	TCGA-AG-4005-01A	TCGA-AG-4007-01A	TCGA-AG-4008-01A	TCGA-AG-4015-01A	TCGA-AG-4021-01A	TCGA-AG-4022-01A	TCGA-AG-A002-01A	TCGA-AG-A008-01A	TCGA-AG-A00C-01A	TCGA-AG-A011-01A	TCGA-AG-A015-01A	TCGA-AG-A016-01A	TCGA-AG-A01L-01A	TCGA-AG-A01N-01A	TCGA-AG-A01W-01A	TCGA-AG-A01Y-01A	TCGA-AG-A020-01A	TCGA-AG-A025-01A	TCGA-AG-A026-01A	TCGA-AG-A02G-01A	TCGA-AG-A02N-01A	TCGA-AG-A02X-01A	TCGA-AG-A036-01A	TCGA-AH-6544-01A	TCGA-AH-6547-01A	TCGA-AH-6549-01A	TCGA-AH-6643-01A	TCGA-AH-6644-01A	TCGA-AH-6897-01A	TCGA-AH-6903-01A	TCGA-BM-6198-01A	TCGA-CI-6619-01B	TCGA-CI-6620-01A	TCGA-CI-6621-01A	TCGA-CI-6622-01A	TCGA-CI-6623-01B	TCGA-CI-6624-01C	TCGA-CL-4957-01A	TCGA-CL-5917-01A	TCGA-CL-5918-01A	TCGA-DC-4745-01A	TCGA-DC-4749-01A	TCGA-DC-5337-01A	TCGA-DC-5869-01A	TCGA-DC-6154-01A	TCGA-DC-6155-01A	TCGA-DC-6156-01A	TCGA-DC-6157-01A	TCGA-DC-6158-01A	TCGA-DC-6160-01A	TCGA-DC-6681-01A	TCGA-DC-6682-01A	TCGA-DC-6683-01A	TCGA-DT-5265-01A	TCGA-DY-A0XA-01A	TCGA-DY-A1DC-01A	TCGA-DY-A1DD-01A	TCGA-DY-A1DE-01A	TCGA-DY-A1DF-01A	TCGA-DY-A1DG-01A	TCGA-DY-A1H8-01A	TCGA-EF-5830-01A	TCGA-EF-5831-01A	TCGA-EI-6506-01A	TCGA-EI-6507-01A	TCGA-EI-6508-01A	TCGA-EI-6509-01A	TCGA-EI-6510-01A	TCGA-EI-6511-01A	TCGA-EI-6512-01A	TCGA-EI-6513-01A	TCGA-EI-6514-01A	TCGA-EI-6881-01A	TCGA-EI-6882-01A	TCGA-EI-6883-01A	TCGA-EI-6884-01A	TCGA-EI-6885-01A	TCGA-EI-6917-01A	TCGA-EI-7002-01A	TCGA-EI-7004-01A	TCGA-F5-6464-01A	TCGA-F5-6465-01A	TCGA-F5-6571-01A	TCGA-F5-6702-01A	TCGA-F5-6811-01A	TCGA-F5-6812-01A	TCGA-F5-6813-01A	TCGA-F5-6814-01A	TCGA-F5-6861-01A	TCGA-F5-6863-01A	TCGA-F5-6864-01A	TCGA-G5-6233-01A	TCGA-G5-6235-01A	TCGA-G5-6572-01A	TCGA-G5-6641-01A
hsa-let-7a-3p|0|+1	2.66531140472425	3.26824067822742	2.91651366457444	2.4072057422413398	1.72793753845211	2.95769953266056	1.10736589984575	2.7215934059808906	3.61584779874858	2.49723090999545	3.71727879770245	2.72188723704352	3.42131639008959	3.1426125635539104	3.1253100133556604	3.67284514711384	3.54892731825545	3.64936334683358	2.60575445256704	4.05633602927146	4.49494431418928	1.9324192761338401	2.81548629493195	3.6276675365652298	3.81787953713319	3.50449755686472	3.9698697896832202	3.10037815083988	3.2470946962132103	3.90743655392574	2.18857183673363	3.77190278829291	4.30483494665511	5.06097345049768	2.7467747248073704	3.1921741438804903	4.2586035822324995	2.33943951797841	2.12755409432457	4.8531709264434095	4.14224006955465	3.68973717958545	3.6768531486905096	4.56823810977891	2.75159139653723	2.0461268142735998	3.51440594191699	3.4664575273394798	3.9208495086010897	3.5040821289133297	3.56643487370686	2.9722242923718305	2.7008040005232994	3.50910196769414	3.26512208125529	2.93911735245888	3.1205521450726	2.6252535886553	2.61205886845689	3.86585738514957	2.86935352577129	3.7918558626831502	3.12455408127736	3.7536092559539598	3.46556619161778	3.5453909093228297	3.34939134467387	3.4902552153290296	2.8296956622418303	2.9232096683111	2.08657811920624	2.3748533034838797	3.7279788796174707	3.58004904468652	3.5339119517646096	4.383178640035339	3.50035951310656	3.29554713307286	3.6560501337316094	3.4884118947485696	5.6055267521695	4.58900710314622	3.0029514899257896	3.76547318429093	1.85220917154459	4.86602834576331	4.644923965553099	4.2300870970365	3.53105107996954	2.94857186427652	3.0841003845145805	3.78701539229192	3.8810734022653697	3.9278333714617597	3.2326137153505097	2.26903964268058	2.90371362694535	3.6296495204515	3.7379943179036004	4.07565862087475	3.67174642435438	2.9441635345888995	2.99096756570989	3.6640149900039	2.52987889043825	3.19878726831339	3.4255352342704906	2.47832513628235	2.97599340870925	2.8198519276001095	4.313478402990911	3.29989469152731	2.7429260406121405	2.95584821216976	2.89224292319804	3.7765516242196	4.10140442039418	2.8868623315855895	2.3900904051142002	4.04108350754215	3.55900208015999	3.7980755271167004	2.87000983248339	3.189178188023	3.16624236982728	3.59513070423607	2.27715624613723	3.1239709455925397	2.6853129516915697	2.39743883495499	2.8439000849722005	3.66561343826416	3.2966150402289105	2.81836640896671	3.34471462928531	3.4030662804612404	2.31116178006546	3.50423599112005	3.2403727020607995	3.64678923647163	3.20720306267	3.38455194613055	2.7448349776759704	1.84479258460538	2.16026939473257	2.47981574581468	2.05551456670881	3.50250595387252	3.35202805693757	2.56666427815777	3.64516183814676	3.43721477428949	3.12092083368508	3.02683075782449	3.2279292489065097	2.1254447784259902	2.60738710084104	3.31384959349211	2.94279076280002	4.24242799437356
hsa-let-7a-3p|0|0	2.60323111378439	2.90227229515513	2.0959571103437598	3.16896226316621	3.3575740886313397	3.72070696621541	3.5097809644545297	2.39797776714894	3.41293628442077	2.65233401859738	3.1861439037141697	2.9873310061113103	3.26350204172006	2.8444943596914	3.33620290826185	3.96376032386435	3.37378497206011	2.35733151863862	4.28101034741494	3.69575080784107	3.18278733294874	3.8460419111653597	3.70919468704544	2.6423127051743798	3.18762120382241	3.3995750129461197	3.9124668049715696	2.5356571230911498	2.3476523069406	4.00054839516796	4.4036126756152	4.05957051160325	3.64931030864104	3.45463838379659	3.53708189197532	3.82263082497245	3.1203907732130003	3.0548324391189503	3.73939310859932	4.53171458495431	3.82787820541426	3.7215821228867902	3.1472189200114102	2.55318778019745	3.3235873871317296	2.8907214233602594	3.5881465962757795	3.3854970958408304	3.34386107970944	4.02919320967847	3.2513473686416203	4.05756453688874	3.34616300338002	2.7937844163702703	3.26512208125529	3.0879883531205694	3.98406523778845	3.4518267977173003	3.2770004682307596	2.5920143725532996	3.71029820015423	4.09279954476216	3.87655384992226	2.78172199897371	3.3649450372804903	4.0645430972110095	3.6993079148806203	4.17493190882898	3.2326925551213104	3.2794139669378195	2.98198291924303	4.2160426633464105	3.5003229459831102	4.26793531002478	2.6533809128022403	3.83237665987741	4.028434886051181	3.6877563870687697	3.73438449586716	4.57776055484643	4.55101924009723	5.13869216243989	3.2884293086759198	3.5120013300676	4.36309730189459	4.38399521035619	4.439996199719321	3.3752841087724197	3.7838772561875293	3.4799942805220097	3.25532156633898	3.24385810398946	3.6623092076343196	4.10385361894043	3.57526410529903	2.9774702673133797	2.9422539651449	3.72717909745103	3.4609283637011496	4.06242203138562	3.64978521326868	3.50631110831116	2.6868781507154798	3.13486586541655	3.8343606304533195	2.72792750950828	3.4255352342704906	3.41583972456213	2.9099221672011804	2.72856878281797	4.67514783507254	3.41484116386181	3.9461331423068398	3.5798531073251096	2.59159908852808	3.61972616333053	4.11989699237713	3.35786521725347	1.3733493589103298	3.0332727112513598	3.64632483226215	3.30299619578806	2.9481977811068703	3.1398726970174904	3.7303566716080896	3.51967387412409	3.3753992554475998	4.34302423607297	2.15602650770088	2.9936149851036102	2.3790987219818702	3.1744114780239303	3.2966150402289105	3.19236651473163	2.40577878415375	1.35234835066695	1.34141483733792	3.46252788804543	3.929054593006	3.4665104671595	3.6888341093151897	2.3430452176872003	3.46434275144568	2.55974254812188	2.85717876887368	2.5214959317988797	1.7992681287666001	3.7697648528000998	3.4026695236147098	2.89202275079598	4.013146946016	3.10631407898286	3.30508879186329	3.21216277763185	3.5128629705382	2.8965567842481805	3.5148230033030097	4.12284375563371	2.29733697633274	3.98411876943591
hsa-let-7a-5p|+1|0	4.21986698852776	6.115992285221161	3.39609844303141	5.8473178707533	5.8003847077983295	2.33950943718826	5.10773198664396	2.78461620636349	5.659426019912139	2.61509334546272	2.8229977066058303	4.40987193542733	4.84558915492522	4.69307176583371	3.3605221746149803	3.54660946920441	4.4273354332747	5.48274176056733	6.60019486265873	6.38067702957394	5.99659430530609	6.30688719805527	5.681722172174901	5.2696729656402805	5.19234971140056	5.2334148125738205	5.692967364350929	3.5369244196972	3.1481684829656897	5.833464701407861	6.287282048312419	5.70718010811052	5.14082702200378	6.05730153685	4.760895862306531	5.50640614160674	4.83220901572229	5.1669208373280595	4.74603472601487	6.45280928796764	5.03317003157945	2.24609608884461	5.21542700893404	6.871000659339451	5.94539400993283	3.0894807217144398	2.62145333213281	2.07628002738929	5.82658012029585	5.611675981600491	5.1007845827756295	5.13902983373987	5.6931345395779	5.4439489461552	5.86498955993711	4.74652775246875	5.653035363721	5.77314477163731	5.539544234268731	5.2936440815798305	5.48828451109998	6.13898811114323	5.17381171910565	5.2235092839211905	5.2131264990195305	5.62409785036474	5.45166081057873	5.2997868267692105	5.629126502791281	3.53872198775456	2.7404830093494703	5.581727985141151	5.46595033134215	6.00034717637643	4.553879406425639	5.67955958978941	5.79171613829262	5.731888245407929	5.2317703365666395	5.112304258663349	6.55879197781106	6.10253043263016	6.4709401240374005	5.910792430960469	6.105880965707541	5.84107814649721	5.96089651277988	5.536154184007831	4.66424324813517	4.6386615630152805	4.14905019466158	3.97149308816881	4.60417929579841	2.7917563027902	1.5655623187183503	1.87735759222725	4.99080224681286	5.36862759192525	5.07210432694461	4.96268764527846	4.57956810653763	3.7984940839999997	3.7752014630959203	2.07215586068165	2.06470628529255	3.1580432249340897	2.97006952056739	3.18425023324148	3.15778638598531	1.4497913922754198	2.25599643711919	3.10823476531075	1.9437838473491897	1.78984364097848	2.7194668575751697	4.54743015740212	4.29284876471006	4.00698921023026	4.8365484778414904	5.44183372607906	2.80855805306323	2.2161145981464196	5.06038428405429	4.60230035847529	2.83515540276393	2.65446010021723	3.4084454317694504	3.246351147594	2.30763052720673	3.41422679239969	3.53964062622437	2.76012492462369	2.39220501896931	2.31213452170927	2.40577878415375	2.6862671902573196	2.51849087458968	1.19747040684774	2.04029586436663	2.1483189718145503	1.64853501946968	2.11538202352916	2.2172317681254	1.84479258460538	3.0508437638434907	3.4773639625778197	2.7306084386700498	4.760765472802481	5.0802601274410595	4.78391932513216	4.16704050788063	4.80521210293612	2.3634085019598396	2.0455131718911397	2.49814049262545	2.6611442239885	1.96748270150116	1.8636453233067598	5.41836841207936	4.438680065064
hsa-let-7a-5p|+3|0	3.21453601349203	5.64183505845168	3.5869130185964604	6.996321994436951	7.158213193517951	3.47939390185503	7.34547334520496	3.5364215806490202	4.6512156890842995	3.11934664298886	5.062078465811321	2.93800628513986	2.93743366366434	3.3118427167082407	2.09155163953748	2.8896905893364	3.24397127460077	7.009556801010049	5.7056715775168	5.35799868142383	5.3400333210245	5.63204543319408	6.681814838596019	6.37756278608546	4.861796415775	3.4529899094267797	4.76990471616267	4.4897077853531595	3.1481684829656897	5.55516135589176	6.02355965485502	5.95161938465624	4.43086796575587	6.1944707863817	5.84060089846421	7.37221990652946	4.0825492479887195	6.523055972046549	5.11676403357941	6.875593739387329	3.82787820541426	3.01862537592222	3.5853526150914004	5.72626369496296	4.83005944858112	1.9903955653984198	4.4965655035962495	4.32926936639665	4.55255655802348	5.51827242517985	4.68889992676379	4.55451338334626	4.22708729428055	4.47671629457862	3.84313444685011	4.0005583500072	3.98406523778845	4.38434946569975	4.11802889731997	4.7630332404469	4.60820923011677	4.73881119352352	4.18567529007698	4.5487461138328795	4.17926384152782	4.620474316284059	4.27682181662913	4.685981513672	3.54734775392217	4.00742001396204	3.49613199436696	5.8976187436167296	3.5003229459831102	4.9605951796735	4.3814735342279	4.05156969466321	4.5162386348516605	3.6877563870687697	4.01105728046634	3.05350831003475	4.4153527837179904	4.05539426052806	5.69679449924376	3.28759251809928	4.955175755133871	4.06503006123286	4.69191011418325	2.5692812579689197	2.96584116792113	2.14992923262723	2.70511735358485	2.60500703169888	3.47328325467281	4.03600028602731	2.94855502476309	2.4310947107583196	2.08465999692571	3.1562010433247405	2.60271350103599	2.90068036886634	2.8007990763820296	2.17235358266871	3.28734400063388	4.3866518036286095	4.677147468106281	3.7579279815882303	3.65938824867819	5.95478514392817	5.36902577433029	3.23908740797123	4.82683556908126	4.649326486996039	3.52341194880996	3.73214660972239	4.19515154708653	3.21223410148749	1.7806601313533101	2.03000942391709	3.07439045579011	3.3735673376775197	3.04115915703212	2.7893301977772302	2.6537127194207795	2.4845875024013195	3.46237365304092	2.50596224057369	6.46799925130309	5.65518535077812	2.25884478907255	2.7261055733086197	2.8927342176120496	3.32393641185142	3.0341479989604996	2.37153626852981	2.8416591041335	2.6862671902573196	2.78247607934079	2.69973620481507	3.54524773041718	4.481190607276099	3.34349992100754	3.1029841425487596	2.8398348013342405	2.69421774095428	3.84392709433748	2.34702327274967	2.57552349053777	2.4158473529477003	3.0202911950451	2.7614542978568397	2.08108293108041	3.2575040168048104	3.95516991678919	3.21216277763185	4.19348728032451	3.4712040878316803	2.60738710084104	1.53910052265043	3.14257548139969	2.80238007085054
hsa-let-7a-5p|-1|-1	5.716062097351901	2.59381076336555	5.6475002471383	2.22944539194614	2.9887060752311	3.72070696621541	2.4900762617341403	4.53833784283942	2.9552755538406403	4.47946011740557	4.47684130766803	3.8135749322537498	4.33262650728046	3.6326583577697003	3.43111298277505	3.7125829788141695	4.0539776493281	2.57266177056229	3.3975712962884104	4.01589265349906	2.45660147574376	3.6168033872766	2.5928686198813	3.2175282972819	1.16855065338482	2.5301898987734197	3.9698697896832202	4.56859801638935	4.2665978297273	3.8585256089736597	2.18857183673363	2.5417426044911804	2.6809585381417502	2.3649825446837998	3.6350924151107598	3.1921741438804903	2.4323843630397204	2.08707167589988	2.72601743751415	2.7598231648526603	3.1972031928378906	3.7424281585733397	2.30150877058973	4.99271780479642	3.68692693482701	4.01616575589024	4.16183375746841	3.77269464115068	3.34386107970944	3.8491163987424097	3.12891515554021	1.9762251411189198	3.16137425764386	2.98614541362052	2.28577382456577	2.5854588225087998	2.91779069452067	3.8601036195958596	2.19523069204355	3.0949284575815295	3.3125853015398197	2.63702486363462	3.0034985167571904	3.1827716022168704	2.34856405116594	2.59853988445908	2.63123989349873	3.04467312363921	2.8296956622418303	5.2863230613342	4.14101556092722	4.56125807754907	2.89678543843184	2.69590481494029	3.8307114768163597	2.9302576514487004	2.7283988462212	2.58124053527683	3.39175400077586	2.9663317508170004	3.6917880118012203	1.3151128716857199	3.2884293086759198	3.44100738084452	3.1426714089147203	3.45148873189078	2.76501939530391	3.56770371826029	3.65326341011787	3.91310881713945	3.87909038923075	3.80656153447321	4.27786016574726	4.402180329909981	2.65988024620198	3.54795080727418	5.0181206925226	4.51660427553456	4.1813283297404995	4.06242203138562	3.43546261610587	3.8788680373382802	4.9073227565932696	3.6640149900039	3.32479369582924	4.33458592370795	4.36699162511483	4.60822403708901	4.57853233608109	3.5897029773295404	3.62409186818033	4.886904001459611	3.6917988967995	4.1450564559039105	3.22950188496534	4.14871834835327	4.17399363809175	4.351787396752259	4.75390668465659	4.42432120612431	4.4323883372910995	4.3584798822175195	4.41664395008119	4.26556796064034	3.8980837929884	4.088437334417439	4.37274179296965	3.8197019267122103	3.5484112111761803	4.862121830916379	3.8176965465662795	4.90075792917173	3.43386059721551	3.48909991700944	3.7169861446221	5.026058050633059	4.79934370063829	3.02033260614739	3.48921025397783	3.40103813459298	2.8279067995755	4.54877477987604	3.6592836274144704	3.1335699531832497	4.89728206891015	5.44876698010162	4.611844976744281	3.90918451898609	4.72485620654691	4.51339956741776	4.53697441553801	4.80521210293612	3.7481971819643904	3.5237899106834	4.22252309354148	4.24321245529379	3.5148230033030097	3.31384959349211	5.401761953303981	4.34388851958237
hsa-let-7a-5p|-1|-2	4.50091362656996	2.59381076336555	4.16759529323974	3.35386549691244	3.24478212423446	3.0192186611941896	2.9867958522875	3.38195576659658	2.6935384191088096	3.06514631565153	3.8914667227474	2.1586691800133897	3.4398825505046804	2.50366760363231	2.69910726325992	2.8896905893364	1.96310216192697	2.7599874418111097	3.52257536790116	2.3615562684966402	2.45660147574376	3.0076204069521295	1.5912908583592502	3.34707097357634	2.4242507286262898	2.42718706547637	3.3460092970007698	3.22250767037589	3.09603954091223	3.3928466711514504	3.02096083448963	2.0051572466821	1.48762669031578	3.65810860273236	2.9122992445172797	3.61713313752354	2.1037950546591397	3.1893690822247303	3.47369347095371	2.95146115324318	2.5146256959082405	2.2166021914002405	2.51492428050967	4.17333058385269	3.38143870333827	3.61681002712674	3.5881465962757795	3.04241047273253	1.80583903774665	3.40318769063226	2.49790905249381	3.14170406940955	3.16137425764386	1.57441871357481	2.4078832135921804	2.11593536666996	2.04820098382721	2.8001857439097595	2.02440951787117	2.91422382660934	3.0632623274605204	2.96841808994004	2.2811590162376003	2.33349517109082	2.6344747568195896	1.92952450049126	2.0694552050653003	2.14160137586139	2.48076434076213	3.68885827308841	3.1230970141860497	4.27962398482309	1.55301404404449	0.9360380009540591	1.86619569585939	2.04140217244497	2.42672337103696	2.91039603942155	2.56652295697228	2.29117668211869	3.2350717991460605	1.9914759286529198	2.1725488460680102	2.42825144539328	1.85220917154459	2.10875916321694	2.3620833637700898	2.1552944943168404	2.68935428000664	3.1139500970909304	2.58178705287454	2.99401613673778	2.5664487417493396	3.4943540829863	2.12428756724608	2.26903964268058	3.0163769907955897	3.7538751455221004	3.1176936989521495	2.7101320968313503	2.6318410564095402	2.7181409330567403	3.14675310645159	3.01740686399058	2.4850072271403905	3.70233779549429	2.82955197713533	3.5733330482274503	3.86392450129825	3.1362873317463302	2.7365965260212897	3.8282852553605498	3.11297879600607	3.5037472519366	2.12160438094352	3.04606707140918	2.38054904419888	2.3213148867362903	3.77880847944418	2.23333963234812	2.7307780935684103	2.4681576463988195	2.8292671724087	2.36094536858434	2.4047227092896	2.5369098170843705	3.4407515763087098	3.1239709455925397	2.10173218426596	3.5309873356750296	2.74097428418907	3.4408175203293196	2.09386982050506	2.4285886145474	2.4557908760322795	2.99814726969652	2.78247607934079	2.62608586483499	3.5991897264566703	2.62050761797799	2.94681977351941	3.38455194613055	2.8398348013342405	2.98404876327645	3.8783755081011497	3.89707541984186	3.2919385268852097	2.76818957763098	3.5447289359245198	3.0117488320824504	3.1499364444631	2.9374048779745094	3.07095561689952	3.02683075782449	3.2562867762153798	3.4528572719283397	2.71789720532086	2.50894039269496	3.72638708978307	2.75404536400262
hsa-let-7a-5p|-1|0	5.64850882637132	2.59381076336555	4.99840097860377	2.02666335830575	3.4621836623917	3.47939390185503	1.10736589984575	4.11655084874476	3.5380733404513802	4.019673274413029	4.75451948486329	3.47619281575186	3.98616575915585	3.4083431636871295	3.0966412442532003	3.5244530090634	4.14771119334204	3.07443526220903	3.10946856727188	3.69575080784107	3.85476005163064	2.5679488528805496	2.81548629493195	3.4659340943376	2.85584782526302	2.5301898987734197	3.65686290334415	4.67226359052896	4.289988900530029	3.17044496642885	0.0	2.8132474156074	3.1600812039679504	3.55995757223513	3.19538110494969	2.42841273654277	2.5723025409643703	2.08707167589988	1.08627654880563	2.53877243694606	3.4253635727642298	3.44465795194977	3.26984212130121	5.02903018663567	2.75159139653723	3.77360886204188	3.4525734424372296	2.7290246022642703	2.36752221130818	3.5983794035811902	2.28507209114944	2.5585216425062596	2.2227306865987004	2.68704400354168	2.6248825546795698	2.93911735245888	2.39950636775846	4.3283312524828705	2.34795032307567	3.17744577474267	3.5251034400751204	3.1093481413601802	3.0034985167571904	3.67281603811844	2.87298811828376	2.8440746234517205	3.0345473369901095	2.5089886181530097	3.0452200468001602	4.86000477062357	3.9894925098019303	3.57116225436646	2.76614686169639	2.69590481494029	3.5339119517646096	2.85457587850496	2.8584667172244305	2.75518523323209	3.06793124380356	2.77438169282201	4.55101924009723	2.6343058371267003	3.7310388295276296	3.64429677554093	2.63715872775194	4.20118754576679	2.76501939530391	3.07085384288562	3.4878994522169195	3.5198508434730695	4.05942673504048	4.03914964802925	3.74827917807522	4.37497516678882	2.29861637354194	2.62223443406102	4.70728025431438	4.368999464343649	4.09133572091659	3.5954596460441297	3.21390066615807	3.3571663476994504	5.14763937214879	3.1719857461810204	2.57339692109846	4.42321935258846	4.27244135649604	4.01117612309714	4.11914800123881	2.22645663991729	3.3842712213433797	4.27631216725021	2.98911858509354	2.7516364645921803	2.45128629462863	3.68903434285218	4.02496847267812	3.43607527703879	4.16732647971302	4.536878043352281	4.4323883372910995	3.7878179226813598	4.14509236274913	3.5703364398890094	3.70795030481604	3.48835028102796	4.3558992671426	2.9902391778064303	3.20642609929101	4.734006135492531	3.91546827873456	4.45848414203829	3.38954709742573	3.15903913822694	3.9087342215646204	4.74888515236574	4.12849699935273	2.83663456569265	2.7616768681369597	1.88652795161991	1.9050406031284197	3.82242631989782	3.0129050073077597	2.4114321362071203	3.75402583399329	4.72832657193358	4.4276043086263295	3.63697546587731	4.12982163069021	4.16302979301337	4.06628981761289	4.22965378209404	3.7160480006534202	2.61804764967122	3.1990031329213	3.50721226289351	2.9163649586452403	2.47128972855192	4.94746308039076	3.4440342148965097
hsa-let-7a-5p|0|+1	10.3440431262349	5.94117542924469	10.519875434831901	6.53330627674469	4.68184755800214	9.500345454669938	6.37453278858089	9.418489718818439	7.22212726647527	10.3176939004661	6.87190620143865	9.37015154984055	9.712476935870699	9.257970550720989	7.816315159528769	7.740208440219821	7.587467342305349	5.7928465538802305	6.61898357073908	7.43469995679549	5.2746142039063	7.29127514591506	5.891965010030369	6.1656060604806395	8.21306656248258	6.25979134430376	5.854084891293219	11.609764848174699	10.071078546530499	6.044970205722961	6.9991122463645805	7.6564535559316305	7.158012193708251	6.46239180935199	5.95887968332224	6.53982851747463	7.85042165214723	5.83396847093427	5.687799831079331	7.54459682195366	7.2011369314456	11.132181204001201	7.757218174651969	6.4433455998668006	7.0674295130802	9.66222405662263	9.32987286799418	7.87064076775279	6.86620363073234	7.04908124310746	7.3685300931477	5.851400017905441	6.97388529294144	6.759087831376309	7.74277474159975	6.39147393728359	7.3631440505793	6.27343859768601	7.2368086518375305	7.246807007366391	7.27372381441087	7.469979084177901	7.68872683074191	7.1464326766083	7.161329969230651	7.04344519614756	7.1342353484880805	7.020396228334629	7.19075793526774	10.9698888687189	9.59647027431627	7.01253539862555	7.7091467048949	6.7406434515617	8.52650802753614	7.45229790150611	7.177979068819701	7.32302662405696	7.076791046199349	6.6200553993008695	8.74415849199685	7.992888293749179	8.18202586359159	7.96406118859248	6.87243999906157	7.58126909401419	8.16774764962645	7.8760593825472	9.07834937309323	8.75752036878786	8.43899501921366	9.168636388147199	10.0400349876622	6.508678777198759	7.42688328385473	8.1413132212352	8.99937550780692	9.06839166134942	8.66185800248549	9.31863046479942	8.03483141831653	8.5148658217016	8.99226324567173	7.45304484158326	7.61267205102267	10.9847908550171	8.94765167084378	7.62528294854573	7.139563056861651	7.79304986207685	7.19377841138836	8.81494910700384	7.7967834518102	7.081730839445861	7.83694328848855	9.62584611954611	9.137024997226131	8.884582819423311	8.68441210410489	11.217800333318698	8.707702383488849	9.25067990012009	10.1076578471182	9.762479427144742	9.61467067024949	8.17841300550547	8.02084245212479	7.80267035357731	8.59009865681621	10.138598057746801	9.97519133050177	10.0567275275164	9.13260826658026	9.69974616667245	8.84339898520827	10.151623928746	9.57822018959621	8.436004934793349	7.72665960152254	8.976436123149119	7.83826563434914	8.64733498179691	7.839992404788799	8.13262519610731	9.10407014937288	10.597068477958599	9.738167531742109	9.37402998566365	9.05414359417215	10.013192924432401	9.41828863902746	10.443658409958802	7.64172313075954	7.86654105421192	7.78071461916208	9.18909532292499	8.50734327239046	7.79989359276134	9.93981134828311	9.516632884254609
