	TCGA-P7-A5NX-01A	TCGA-P7-A5NY-01A	TCGA-P8-A5KC-01A	TCGA-P8-A5KD-01A	TCGA-P8-A6RX-01A	TCGA-P8-A6RY-01A	TCGA-PR-A5PF-01A	TCGA-PR-A5PG-01A	TCGA-PR-A5PH-01A	TCGA-QR-A6GO-01A	TCGA-QR-A6GR-01A	TCGA-QR-A6GS-01A	TCGA-QR-A6GT-01A	TCGA-QR-A6GU-01A	TCGA-QR-A6GW-01A	TCGA-QR-A6GX-01A	TCGA-QR-A6GY-01A	TCGA-QR-A6GZ-01A	TCGA-QR-A6H0-01A	TCGA-QR-A6H1-01A	TCGA-QR-A6H2-01A	TCGA-QR-A6H3-01A	TCGA-QR-A6H4-01A	TCGA-QR-A6H5-01A	TCGA-QR-A6H6-01A	TCGA-QR-A6ZZ-01A	TCGA-QR-A700-01A	TCGA-QR-A702-01A	TCGA-QR-A703-01A	TCGA-QR-A705-01A	TCGA-QR-A706-01A	TCGA-QR-A707-01A	TCGA-QR-A708-01A	TCGA-QR-A70A-01A	TCGA-QR-A70C-01A	TCGA-QR-A70D-01A	TCGA-QR-A70E-01A	TCGA-QR-A70G-01B	TCGA-QR-A70H-01A	TCGA-QR-A70I-01A	TCGA-QR-A70J-01A	TCGA-QR-A70K-01A	TCGA-QR-A70M-01A	TCGA-QR-A70N-01A	TCGA-QR-A70O-01A	TCGA-QR-A70P-01A	TCGA-QR-A70Q-01A	TCGA-QR-A70R-01A	TCGA-QR-A70T-01A	TCGA-QR-A70U-01A	TCGA-QR-A70V-01A	TCGA-QR-A70W-01A	TCGA-QR-A70X-01A	TCGA-QR-A7IN-01A	TCGA-QR-A7IP-01A	TCGA-QT-A5XJ-01A	TCGA-QT-A5XK-01A	TCGA-QT-A5XL-01A	TCGA-QT-A5XM-01A	TCGA-QT-A5XN-01A	TCGA-QT-A5XO-01A	TCGA-QT-A5XP-01A	TCGA-QT-A69Q-01A	TCGA-QT-A7U0-01A	TCGA-RM-A68T-01A	TCGA-RM-A68W-01A	TCGA-RT-A6Y9-01A	TCGA-RT-A6YA-01A	TCGA-RT-A6YC-01A	TCGA-RW-A67V-01A	TCGA-RW-A67W-01A	TCGA-RW-A67X-01A	TCGA-RW-A67Y-01A	TCGA-RW-A680-01A	TCGA-RW-A681-01A	TCGA-RW-A684-01A	TCGA-RW-A685-01A	TCGA-RW-A686-01A	TCGA-RW-A688-01A	TCGA-RW-A689-01A	TCGA-RW-A68A-01A	TCGA-RW-A68B-01A	TCGA-RW-A68C-01A	TCGA-RW-A68D-01A	TCGA-RW-A68F-01A	TCGA-RW-A68G-01A	TCGA-RW-A7CZ-01A	TCGA-RW-A7D0-01A	TCGA-RW-A8AZ-01A	TCGA-RX-A8JQ-01A	TCGA-S7-A7WL-01A	TCGA-S7-A7WM-01A	TCGA-S7-A7WN-01A	TCGA-S7-A7WO-01A	TCGA-S7-A7WP-01A	TCGA-S7-A7WQ-01A	TCGA-S7-A7WR-01A	TCGA-S7-A7WT-01A	TCGA-S7-A7WU-01A	TCGA-S7-A7WV-01A	TCGA-S7-A7WW-01A	TCGA-S7-A7WX-01A	TCGA-S7-A7X0-01A	TCGA-S7-A7X1-01A	TCGA-S7-A7X2-01A	TCGA-SA-A6C2-01A	TCGA-SP-A6QC-01A	TCGA-SP-A6QD-01A	TCGA-SP-A6QF-01A	TCGA-SP-A6QG-01A	TCGA-SP-A6QH-01A	TCGA-SP-A6QI-01A	TCGA-SP-A6QJ-01A	TCGA-SP-A6QK-01A	TCGA-SQ-A6I4-01A	TCGA-SQ-A6I6-01A	TCGA-SR-A6MP-01A	TCGA-SR-A6MQ-01A	TCGA-SR-A6MR-01A	TCGA-SR-A6MS-01A	TCGA-SR-A6MT-01A	TCGA-SR-A6MU-01A	TCGA-SR-A6MV-01A	TCGA-SR-A6MX-01A	TCGA-SR-A6MY-01A	TCGA-SR-A6MZ-01A	TCGA-SR-A6N0-01A	TCGA-TT-A6YJ-01A	TCGA-TT-A6YK-01A	TCGA-TT-A6YN-01A	TCGA-TT-A6YO-01A	TCGA-TT-A6YP-01A	TCGA-W2-A7H5-01B	TCGA-W2-A7H7-01A	TCGA-W2-A7HA-01B	TCGA-W2-A7HB-01A	TCGA-W2-A7HC-01A	TCGA-W2-A7HD-01A	TCGA-W2-A7HE-01A	TCGA-W2-A7HF-01A	TCGA-W2-A7HH-01A	TCGA-W2-A7UY-01A	TCGA-WB-A80K-01A	TCGA-WB-A80L-01A	TCGA-WB-A80M-01A	TCGA-WB-A80N-01A	TCGA-WB-A80O-01A	TCGA-WB-A80P-01A	TCGA-WB-A80Q-01A	TCGA-WB-A80V-01A	TCGA-WB-A80Y-01A	TCGA-WB-A814-01A	TCGA-WB-A815-01A	TCGA-WB-A816-01A	TCGA-WB-A817-01A	TCGA-WB-A818-01A	TCGA-WB-A819-01A	TCGA-WB-A81A-01A	TCGA-WB-A81D-01A	TCGA-WB-A81E-01A	TCGA-WB-A81F-01A	TCGA-WB-A81G-01A	TCGA-WB-A81H-01A	TCGA-WB-A81I-01A	TCGA-WB-A81J-01A	TCGA-WB-A81K-01A	TCGA-WB-A81M-01A	TCGA-WB-A81N-01A	TCGA-WB-A81P-01A	TCGA-WB-A81Q-01A	TCGA-WB-A81R-01A	TCGA-WB-A81S-01A	TCGA-WB-A81T-01A	TCGA-WB-A81V-01A	TCGA-WB-A81W-01A	TCGA-WB-A820-01A	TCGA-WB-A821-01A	TCGA-WB-A822-01A	TCGA-XG-A823-01A
hsa-let-7a-3p|0|+1	4.490978645501389	3.3996339947852796	4.13382747452772	2.8804197580749906	3.37306668323504	3.6606754213790897	3.11025857802447	3.2521623830845297	3.47659900362211	3.1869483271706303	2.85813124163992	2.8553669068341296	2.7609707329749305	2.9639222541600097	2.12518460486716	2.45175587142517	3.53093167239126	3.8428021948400803	4.47644440485669	3.4862086553130496	3.9253024854014997	2.89847909916446	3.3933632252273602	2.69082230670735	1.95064882906636	3.3208073538324703	2.25757229876189	2.85964232446065	3.63852453550475	3.98805918584791	2.8244602367228597	3.4853255180610603	3.4539955210762296	3.70534442900505	2.9463579710192502	1.59526766730953	2.61465424693062	2.21307697383618	2.6175601788677403	2.87985331252603	2.8311434530079596	2.35528822233545	3.32260684452335	3.2422132302650697	3.76850725999847	1.45005424582413	3.09785407341905	3.9408874917773598	4.4625720311352195	3.36961890364077	2.72355482938887	3.0542765527470803	2.51491391193726	3.57909163555986	2.09772168389244	4.4887936742362005	3.4374839611778905	3.34838235407156	3.46024452279929	2.12857933455791	3.0682188419957996	3.62554522457008	3.4175889986406602	2.82230693573717	4.12804850111549	4.25504049741179	3.81756625705109	2.74427760135804	3.20877472807714	4.47060302354721	3.04735096185646	3.81846926289329	2.7142396225291003	2.13682206255324	4.12367338514145	2.66439944712501	3.71955924244792	2.7649697116357594	4.51633261486791	3.9938653358711296	3.41961333601866	3.88417974606535	3.66258498092107	4.0977976984191695	3.79626222138515	3.95275498711043	3.3771447085384	3.7019887072615294	2.54492594510875	2.93964996605724	2.68111591107449	3.1214736186818794	2.54617989863839	4.85593488388664	2.77139477454709	3.0198831647596003	3.13702070891984	2.50972908479165	3.6921259168683203	3.96977226803174	4.89508146395538	2.9860017945497104	3.55126088115754	2.8996860391876	3.3683562103714704	3.0126925536195404	3.03618819613408	2.5035522809875803	3.2540510807799703	2.93842061705823	3.508724641508	3.14398430553805	3.2913348222894103	3.18504996801525	3.06750014727559	3.7663704686246198	2.68256219296474	2.3581572673571602	3.33711223868745	4.891401387394589	2.23895280249894	2.9810213028919303	3.22902292912296	2.70656029548083	2.00594267820185	3.1046168820389104	4.341550740980741	2.83133340646984	4.3632245412809105	4.359125592937979	4.23080347508516	2.4572196301404596	2.4353125531679196	3.03551601378159	3.1912720658273	2.6000272294770403	2.3127350270061697	2.4559159930086802	3.0821133098140603	2.5596825698972996	1.89079324809105	3.88614978677063	2.62531485770873	3.7107734190740604	4.553024508107249	2.9616566728088	3.70842615455083	3.54052612741572	3.55349589962761	2.95637349336935	3.1645952725149398	3.34387154473071	3.62851989932263	4.1325206876555	4.56341515186556	2.78610338804365	3.67102880367666	5.0939811361494804	3.1246514348171095	3.0673422673595203	3.1789693930390603	3.24575760245599	3.1589409730888396	4.30555424793721	3.6792227593961204	4.184755421518569	4.13021706563296	2.63062745710822	4.49332664654101	4.25871196389324	2.51564323587512	3.2585396082300604	3.6035486166881903	2.80865562149507	3.3404380926375	2.54768921800783	3.6648393848206497	3.4537336512205203	2.95885189561019
hsa-let-7a-3p|0|0	3.53146004474221	3.3696428069613	3.3908001059077204	3.01630320556235	2.3674733144877997	3.27583923572923	3.11025857802447	2.78742192598319	3.69490054945411	2.9744599368620004	2.07457174008925	2.60675649590138	2.48453815335343	2.79369382054574	1.9352993884066299	1.7747097618860599	2.83982978778652	2.86010475379889	3.9965172567541702	2.9826024714732005	3.61977493076613	3.08965083193604	3.2443799028126206	1.74505429439112	1.69712979895908	2.6551217594683503	1.7343516423693799	2.64850972044351	2.9805017984310798	3.2512601519494395	2.26816230820259	2.36143467417489	2.93340013626024	3.79366817908053	2.28562050153698	1.92562271318444	2.52890431736756	2.2917186375700602	3.0241209495803703	2.52871247260904	3.05062138717544	3.10163023726729	2.1632059427371	2.3631351087067403	3.3841032892346696	3.06380987599082	2.46906964333923	3.72863323749664	3.3898411797143195	2.5432516377582797	2.79383093192017	2.5697253024773197	2.47947383396283	2.4277420415012596	1.44704430110608	3.5917038450548397	2.9894284918264105	2.85870849008065	3.30197301653081	2.47960872774375	2.5022564083475802	3.5402075042297296	3.37095995101873	2.6493523711106204	3.37515925589054	3.25641197918202	2.08145214515864	2.64116103960383	2.42367068472445	3.99377742818613	2.9110396240233	2.80763868693254	2.0395644051808	2.44690455524631	2.8481546916158504	2.88899845385429	3.50544650120372	2.9530493929072796	3.48318641359126	3.7243424890754504	3.08544938911383	3.15509613010656	3.1728938489521896	3.0929704893893097	3.55041648697487	3.47123188487477	3.08951861778419	3.0370973769788505	2.17534326766754	2.60191301117448	3.0496740145428403	2.48027071682461	2.7404406926668	4.9387877347644595	2.7311152894939603	2.8628339070833797	3.3171034245449595	2.67035639438182	2.7224018277446	3.83504232527614	3.9802744429697205	2.71871565230887	3.35990438603461	3.01950687964225	2.74919456481183	2.29693708433394	2.97875673403942	2.28258500799095	3.5826192917629505	2.7293093590302098	2.8961183538040696	2.87090701479804	2.87744205216972	2.6522416838389997	2.59311384272007	3.2801056336923504	2.46807485158205	2.53978142530669	3.42922529729967	3.7371812293645297	2.05743692767347	2.7728591537181098	2.7820152118898904	3.21590404641786	2.22122925654627	2.47534494711764	3.2068783477160197	1.98549747493453	3.2972706718552103	3.74667046298398	4.09940087784718	2.9045474198073595	2.1785718781501897	2.58115618355495	2.34115461080221	2.17911102840243	2.56119028302219	1.85486990043706	3.5336171714778297	2.63267902768345	2.30987965783571	2.93933847958947	2.4413749061942003	3.73617370366656	3.85645982862147	2.9899568460298105	2.92553964817011	2.92492348004793	3.02869901784369	3.0100084470749597	3.1645952725149398	2.70565080651156	3.1245831438171	3.90158274591288	4.1890717528993395	3.01385011467031	2.86266541892164	3.9536793305148197	2.69601532322806	2.0310896104511498	2.64795369488457	2.9142161147299097	3.25253071263244	2.72950666864446	3.15757874235847	3.5940008253675098	2.87494336120587	2.0799930377418403	3.2644159032375	3.41630371559127	2.8347280667521804	2.7308025632393504	2.555956699264	2.7292088887289703	2.4187846821328	2.294107155263	2.47297389763426	3.3803902518926696	3.2862082502323697
hsa-let-7a-5p|+1|0	2.12465761934394	1.3333417497036002	1.85782446133745	1.1844254613779	2.5247416433733596	2.30684355403756	1.66972312152125	2.53869349306186	1.73901819749463	1.16813110237143	1.62460862701355	2.22996066683828	2.58268646551498	2.37774564165014	1.7744451653399	2.18250019364867	2.17620528061652	2.02548144867246	1.90921679444819	2.1049955198188	2.17313141308308	2.67804880041206	1.9921480008973798	2.16384343682041	1.8039398016115702	2.27911907522426	2.119519771653	2.51632132287991	2.11933669464779	1.9638796211113199	1.94965392027798	2.69357471359292	2.56507115071639	2.4937528618647797	3.0011070495765697	1.86532794611491	2.7722294102257203	1.94761120570598	2.14559336534865	1.96023413597676	1.85138165256834	1.05894796241253	1.28247944569997	2.03866577144395	1.6249156374346998	2.0620074519104903	2.85143662236332	1.71203049836552	1.6247815083066601	2.46128727030615	1.49230280084326	1.5727856436866001	2.61629204753113	2.54839881804234	1.5356239230812099	3.4020457396468995	1.55002413533422	2.43218507282056	2.23774374070218	1.29013787300959	2.34553690348712	1.8711983583046699	2.2951950949057203	1.6217961525394398	2.26668568057881	2.4927951195748	1.9605431441548402	2.08251261424281	1.55589118744811	3.2431216720662004	1.9240890565771898	2.21176368773787	1.52886339394319	1.8855367892361599	2.53744773677317	1.33663163886928	1.5843001555025802	1.69952814013024	1.6451075689206398	0.7473721198453	1.60512519953551	2.4311722212185	2.7332297428965897	2.1915727138256202	3.22834581215397	2.67144411948308	2.24976703034498	1.44163260569531	1.4638662579159298	0.848533929826548	1.08409025069538	1.16934576219535	1.4242643244567499	1.9459630714379599	2.5805612836758303	1.7227387019710703	1.97228673133348	1.7431123331304	2.52860137250304	3.07904359330755	1.9392428339582601	0.9208713523273879	2.1511857071244402	2.58701586672683	1.6414461279865802	2.4380753957751	2.07087898590135	1.9022878676585502	0.267048004793509	2.39294034857034	2.8728033029139604	2.09305582579364	1.5623633231975902	1.8652127629802	0.5882285662838521	0.24538614151712698	1.9841652042391003	1.7687155628900801	3.3050528980180096	2.49204477365308	2.05743692767347	2.1241035348019497	1.92300047011121	2.3373111026422	1.55541635313198	1.3336150024098	2.40704744473061	1.6647835075516102	1.8317057370078897	1.33412418804321	1.7873640390207	2.11339766554317	2.1785718781501897	1.6849066549701899	1.63917732947491	1.6544040125539399	0.951366717930218	1.2070155087612	1.6203961570286203	1.50381546875981	1.6245115124070302	1.78487447649476	1.50918724504698	3.2982948721209002	1.45839207227608	1.0567610223447	0.987406771997456	2.7072446779482204	3.0702906915473998	2.0819730997138404	2.78886547885921	2.35139847170216	1.65300158837528	2.66697368284088	3.39518098508926	2.25534702745894	2.27652548674281	2.58450198168515	2.85347325261342	2.0310896104511498	1.86151401853689	1.7505522136098999	2.24530883906852	2.13072427815404	1.99636263752061	2.62194553430058	2.7154047772775	1.49802154696944	2.00893611529205	1.4927536309553702	1.67896367942453	2.46220902417737	2.00766448016843	1.6157319209481698	2.29645255616848	1.88469996144849	1.3318715106910601	2.41811329203977	2.85875527023695
hsa-let-7a-5p|-1|-1	6.55685240434529	4.43473683434246	5.19908453818847	3.65951091799626	6.870913168610881	5.043464633965019	4.05609239109926	5.17811834515215	4.638095011365981	5.19161453268525	5.14128305586959	4.77334316498948	5.15668508631105	4.5325699728059	3.98143184985438	5.44820817576609	5.34326066636582	6.21638258024873	5.41066779654544	5.750376771072191	5.948097969110201	5.61851827522231	4.73034398012792	5.6169577137171	4.15535592536575	5.3849549065104005	4.51212768023037	5.65872132806957	5.74434423278533	6.14952254582953	4.9952395471676	5.45017018612654	5.32541674595587	4.6840442984584	5.19483457242582	3.55207333712533	4.529165017606941	4.88623458972181	4.13363915161133	5.1340880338512305	5.77579227709551	2.7298226612747998	5.07657555006712	5.37799834700843	5.36933383372843	3.51008837581398	5.32133078144179	5.14948000625482	4.75752639474922	5.16711145871383	4.60934402193308	4.455013247027571	4.41874240675065	6.07993870426615	4.64375209335474	6.2743235639981	4.6047513763934695	6.05670670634886	5.388274745808281	3.08210480061202	4.80849981837925	5.420378517853661	5.24309975513959	4.956288873212269	5.58752616309628	6.01523293264572	6.0216154379034	4.78134988271662	4.29821633076256	5.79119115493125	4.5800710810247	6.10664811743103	4.55080533225707	3.9238658037736602	6.64468665777512	4.23646446077681	4.820380675812331	4.78766368230931	6.23492149331346	4.83231560179778	4.45501615112515	5.624289902485749	5.81764422689675	5.895839470084501	6.9175034051471505	5.3645240571528205	5.54046849662907	4.625543713538209	4.763261955818019	3.97075729479826	4.75208227777349	4.14197420213312	4.47623089336972	4.60846516615325	4.796416807606519	5.08049461485266	4.035552173644089	4.6808553633592895	5.6952185445247805	5.19467397443291	5.919719239958369	3.8478843364905297	5.004938425253711	4.93388308434333	4.68938148828894	5.01967217414987	4.21783881491461	4.56740865684419	4.14356740990906	5.07698448121532	4.83627205195178	5.172348355979491	4.6677307101255705	4.89457431909066	4.57414898010643	4.21831238286756	4.89603010601336	3.90005849725401	5.08192468767555	6.82338596641876	5.12337405034865	4.390882348800919	4.33991109012442	4.10554355221213	3.4189896024634	4.55997025634393	5.671361417264429	3.9637170170345897	5.25708013835692	5.28653355301696	5.270335434377389	4.20689565515373	3.3379324024912	4.633044980046701	4.43701238911072	4.62218323825737	3.7410973372442204	3.8352064637386296	4.03139514453377	3.2581592056193	3.45945939884032	6.132408920900231	5.02569714558304	6.1871145536219	5.656609946020759	4.50839319411618	4.00180393599872	4.5179185910204405	4.8303305045374	3.76992482082248	4.752555396489731	6.2591468076544805	4.77515240971508	5.6382824342862	5.50013731383211	3.8760287734487098	4.81342469511459	7.06374516641397	5.21891157207175	5.076835561196809	5.37826414462779	4.53963229294804	3.94175632752599	5.2964412111111505	5.14503215771188	5.965499108062401	6.6991608065165105	4.15720617992124	6.009113643324291	4.57161574561046	3.6049226112004398	4.54395749141875	4.974780671088469	4.52108750250186	5.2787532481355095	4.58635091073408	5.39117771895466	3.8656454407543794	4.87020419584541
hsa-let-7a-5p|-1|-2	5.06219092973738	3.7876645643174	4.23009296732438	3.22707032848539	5.59688900856019	3.9083687259001403	3.2269018143675097	3.7971399221923705	3.88446984023462	4.25432631759046	4.1850400453045395	4.06893842663172	3.92444624552477	3.71781593918471	2.9989510281720495	4.51065974349787	4.452714982013281	4.79777109465787	4.06599142615506	4.42035724332212	4.9990833729736694	4.83132213399698	3.9372215901953704	4.35580411833619	3.2811101227606803	4.59233079533972	2.9431684651193195	4.75016588326383	4.438147716262231	4.779916504394589	4.23061282486011	4.47802146211239	4.086018245936041	4.13534940085036	3.9915611441096495	2.37809869102738	3.72174492490587	3.69476109988329	3.34093899695177	3.9228763204114103	4.79722748723464	1.75851884410938	3.75315487908959	4.17772615483867	4.33974892861452	2.4142595253976897	4.437490478472281	3.92434477359633	3.9429166646449705	4.02608072202648	3.8097583709937997	3.30546494013921	3.5112323491264	4.919126802599321	3.2152354539575696	4.98610792969241	4.15181963995169	4.972180892797639	4.33304622141588	2.34925874655766	3.3415606614063997	4.61887418331513	4.099512356407891	3.8181074105139796	4.2580315218769	4.4620148595483	4.623342860422429	3.6143580770759303	3.4519737952363396	4.59554495180708	3.49162595155247	5.04701427420454	3.39536445279308	3.14573806929143	5.3790372126187505	3.0032071636955	3.87055953726162	3.91449254913773	5.5929233235832205	4.1673824572639	3.41961333601866	4.42640803270899	4.53811744398625	5.0143280992125705	5.901372130906481	4.49074099373887	4.110719165634141	3.91394274979071	3.84882863273987	2.39786888057934	3.58660969821044	3.0507451262525898	2.82856830319291	4.30957370913086	3.67235161603973	3.82540911601412	2.89386129347345	3.5105014491886	4.43535888195313	3.60594590756118	4.57790302903996	2.8585398581998502	4.43639923258958	4.3149300351938304	3.70959597042064	3.64268725901807	2.97875673403942	3.32473514107724	3.1254918314024596	3.99461581186387	3.9707132081100602	4.0971703247798406	3.2175150479517205	3.7955260114239704	3.79914854001508	3.2801056336923504	4.181639505722661	3.1830634959604	4.3291221391283194	5.20055325773815	3.5131774407734304	3.5149524854734504	3.11129206546275	2.28372748470044	3.4477632466299504	3.3700519985777	4.66256236408171	2.94660266714663	4.25134163923108	4.41162853631457	3.97370472855968	3.4125872124968	2.65319258293352	2.9346274180972003	3.08464721820161	3.2846841667095	2.61715037882264	2.50425322743391	3.5336171714778297	2.83182139214827	3.0516889926404	4.75570588058675	4.48667303178384	4.8649551493212595	4.390761360623769	3.12368501506881	2.97788918334988	3.5923330943023197	3.55349589962761	2.51192197349625	3.84435410703182	4.7737371279566	4.14812116180107	4.68070837366422	4.6982238821845	3.1350239419349597	2.97832369438246	5.3093165568153795	3.8777679549591406	3.9786125241063197	4.5993290809502305	2.77455058668356	3.4824055778668903	4.50958060520696	3.5001966675014597	4.328803620665	5.0046247562861605	3.0769958139161098	4.41681190947407	3.18004607454235	3.2469166874477704	3.61782697297495	3.4887671951419503	2.8839547666663394	4.20075664547582	3.6529307717562096	3.9175079767290097	3.01080910615303	3.9037156296249402
hsa-let-7a-5p|-1|0	5.8282390293944095	3.7876645643174	4.92961832924013	3.1104253953362595	6.56615777440636	4.24514343644036	3.63842841164361	4.52889286906522	4.09649531260459	4.44193269975553	4.136016138662029	4.122633692374221	4.85009777735388	4.19911392802673	3.5884798675917406	4.8827138649301105	5.15122514942195	5.817651789191871	4.700513135356481	5.427103251589401	5.124297134671901	4.849059053295861	3.7410735878763997	4.8171107230762304	3.7098270931491397	4.69427964239131	3.97187245278189	4.67154450204357	5.688727765472421	5.37904381487553	4.07594213006994	4.97498012694004	5.058957616200599	4.36890906946117	4.79092646643298	3.62661809579814	4.28947890133837	3.5422746665366103	3.3810120795018603	4.5753658796352195	5.358477396365839	2.15927959911217	4.70996582406073	5.30424695505107	4.65965522271074	3.2283906668567903	4.81009162941391	4.53834445873787	4.16027740830268	4.54685910943235	4.27042583374534	3.9828467866294104	3.7381051648465498	5.35932250987598	4.06273042067897	5.60555934272041	3.79899159346393	5.69246202165366	4.70920489260932	3.1225748820649804	3.9251953090317797	4.57663849986198	4.099512356407891	4.86429664976486	4.76394200840001	5.853158693917379	5.97944833344248	4.261538637971871	3.68744556855214	5.264509093529321	3.44301858266029	5.2934917134671595	3.73883008785195	3.48462364259453	5.9667722705046105	3.3439275946215896	3.63768663836456	4.03392429035478	5.1121767512600895	4.439711738640799	4.04324356228958	5.21043486954487	5.48927731353003	4.86531543401132	6.36120158875292	4.6394564347058305	5.209280958278621	3.9623996966071404	4.69144113814167	3.7308510246627904	3.9069365037270702	3.8816709732163797	3.9562954386502005	4.658215258599791	4.552423445444981	4.91032582227478	3.52682313438878	4.2435250340119905	5.15102759576545	5.2486817827594106	6.2388085587104	3.95563358729681	4.32646405476186	4.27936158313101	4.14944581101916	4.21338384014242	3.1959200968719603	4.423234118470719	3.67738396088549	4.4690009805320905	3.6930651991939802	3.2795735989615	4.393832690859241	3.8788906896703796	4.02412365090452	3.64332753895377	4.14995635911091	3.1830634959604	4.693453066474911	7.46579820372404	4.496919210366429	4.18191506544684	4.45070594271138	3.6562712656956697	2.52110877473367	4.34553563796521	5.2355938488914004	3.9637170170345897	5.26190015141038	4.39433898914708	4.6501742320436295	3.2952517611323	2.5841584550632204	4.72654532816943	4.6103682186083095	4.12236885572352	3.15970685614092	3.9443479948027402	3.5336171714778297	2.48279493179233	2.48115177486875	5.878034301489709	4.15405792336519	6.12597422853464	5.36472793672661	3.9110517577565402	3.5788388178807207	4.5179185910204405	4.3458209542354	3.86030820761957	3.84435410703182	5.95958872420085	4.43234327550693	5.13806433498594	5.640705140204901	2.68388309153216	4.2791733574846	6.391771362591441	4.6460299344994	4.36433366283157	5.30665286140541	4.52226993565191	3.89897795235197	4.769983841331849	4.87060231989673	6.000344634167269	6.166818689593019	3.9501004961999	5.6398980988685	5.31852345205053	2.4754069749076804	3.4192404567683	4.37536614630865	4.46088005065532	4.506907781808481	3.99501631580771	5.23719739366949	4.80598604207682	4.342187321690759
hsa-let-7a-5p|0|+1	10.170552521455301	8.48098345642785	9.22837166103023	6.988686263969481	9.42294830905801	8.79301815289413	9.03198427127804	8.65273231521326	9.132113765041911	8.88018320886923	7.2468477670999505	8.673957121000889	9.52598316196516	8.2351514189263	8.834246872961801	8.05370614854308	8.482133161397071	8.8836297420216	9.09978641630107	9.805149882755108	8.37109609212206	8.73095221448377	9.04982107198004	9.14553652084145	8.701724052070661	8.01526934016679	8.430468970491459	8.82030865810825	7.5991066144452795	8.261551235357329	7.9750793352611895	8.73309597052405	8.512409391448651	7.05050714019583	9.71952322416725	8.79952692438978	8.030553383576269	8.541931622266691	8.10168144120113	8.6459138913174	8.922921186120618	7.1056629690157305	8.31105470696529	8.94755403165802	9.39574174290713	7.358553819634991	7.85407035304953	9.31342584029873	8.977768835641099	9.24526787972514	9.486400329629369	9.21630449317767	8.68244759641572	7.62339957004161	8.67523969305549	8.73946483646991	8.39945857052153	8.35259147109341	8.57562049305803	8.51756777375537	9.01007705901694	7.481846999991701	9.19986898248375	7.4396141390566095	8.83219637374815	8.85276206651055	9.45827610131707	9.458199684652289	9.250287562912971	8.945616476329311	8.80377957482934	8.451324256589661	8.54349599213275	8.15075885964287	9.07143071149947	8.596112303598419	8.40647020450883	9.02739143125556	8.48074877513438	8.84493476007071	8.76421438307564	8.751407035504629	10.0101086107506	8.50627884291588	8.92601236058702	8.99133695139343	9.04466862371657	7.2514915265463	8.86249745839606	8.3192197327464	7.72878579870003	8.25438266555528	8.30028262016905	9.01349902564384	8.37157493150701	8.21302997654524	9.47512868135972	9.22671607001694	9.70050543100501	9.839967686471311	8.93677029054456	8.63843591845546	8.338722363332991	8.761540800392599	9.122681231883009	9.12756162933953	8.576709537628009	8.68378448511349	8.26986564828583	8.78217173089769	8.67894934439626	8.830554530985529	9.06603505933426	8.885633420804949	8.75962289352661	8.76870468061638	7.88702912618443	8.09210193492683	8.53010987324114	8.56282474292163	8.96932031606929	7.9092681388598605	8.453688150313031	7.16604225790084	8.05423277115677	9.428940010894971	9.39999564507522	10.1876615387743	8.747713313075769	9.178213131256829	9.23436922203599	7.64236745393353	7.76176353226786	8.31770752296996	8.36679479346345	9.884662954323712	8.49842256923156	9.008160246730679	8.584070639876371	8.64938538756745	8.08439594928208	9.311461288961539	8.864596072495331	10.4491755626774	9.88177480795066	9.268893291989171	8.0168496506767	8.12535331938785	10.0693075869481	9.12058965733525	8.234429205488889	9.05840247792934	8.9022202769879	9.536901915789539	8.74371294516096	7.7256307107663	9.54173511213595	10.3127087644435	8.76461955749917	8.641598530615981	8.29802846629736	8.68918098265118	7.6950556071542096	8.173038346461441	9.19874909969039	9.42798624062622	9.873029088698841	8.45026249579846	9.66328454881713	8.42412949008303	8.04513957222786	9.054392454359789	9.04974274721772	8.48683932614732	8.92331521606126	8.971122693451962	8.67648973784474	7.82146221802756	8.91733558499027
