	TCGA-2H-A9GF-01A	TCGA-2H-A9GG-01A	TCGA-2H-A9GH-01A	TCGA-2H-A9GI-01A	TCGA-2H-A9GJ-01A	TCGA-2H-A9GK-01A	TCGA-2H-A9GL-01A	TCGA-2H-A9GM-01A	TCGA-2H-A9GN-01A	TCGA-2H-A9GO-01A	TCGA-2H-A9GQ-01A	TCGA-2H-A9GR-01A	TCGA-IC-A6RE-01A	TCGA-IC-A6RF-01A	TCGA-IG-A3I8-01A	TCGA-IG-A3QL-01A	TCGA-IG-A3Y9-01A	TCGA-IG-A3YA-01A	TCGA-IG-A3YC-01A	TCGA-IG-A4P3-01A	TCGA-IG-A4QS-01A	TCGA-IG-A4QT-01A	TCGA-IG-A50L-01A	TCGA-IG-A51D-01A	TCGA-IG-A5B8-01A	TCGA-IG-A5S3-01A	TCGA-IG-A625-01A	TCGA-IG-A6QS-01A	TCGA-IG-A7DP-01A	TCGA-IG-A8O2-01A	TCGA-IG-A97H-01A	TCGA-IG-A97I-01A	TCGA-JY-A6F8-01A	TCGA-JY-A6FA-01A	TCGA-JY-A6FB-01A	TCGA-JY-A6FD-01A	TCGA-JY-A6FE-01A	TCGA-JY-A6FG-01A	TCGA-JY-A6FH-01A	TCGA-JY-A938-01A	TCGA-JY-A939-01A	TCGA-JY-A93C-01A	TCGA-JY-A93D-01A	TCGA-JY-A93E-01A	TCGA-JY-A93F-01A	TCGA-KH-A6WC-01A	TCGA-L5-A43C-01A	TCGA-L5-A43E-01A	TCGA-L5-A43H-01A	TCGA-L5-A43I-01A	TCGA-L5-A43J-01A	TCGA-L5-A43M-01A	TCGA-L5-A4OE-01A	TCGA-L5-A4OF-01A	TCGA-L5-A4OG-01A	TCGA-L5-A4OH-01A	TCGA-L5-A4OJ-01A	TCGA-L5-A4OM-01A	TCGA-L5-A4ON-01A	TCGA-L5-A4OO-01A	TCGA-L5-A4OP-01A	TCGA-L5-A4OQ-01A	TCGA-L5-A4OR-01A	TCGA-L5-A4OS-01A	TCGA-L5-A4OT-01A	TCGA-L5-A4OU-01A	TCGA-L5-A4OW-01A	TCGA-L5-A4OX-01A	TCGA-L5-A88S-01A	TCGA-L5-A88T-01A	TCGA-L5-A88V-01A	TCGA-L5-A88W-01A	TCGA-L5-A88Y-01A	TCGA-L5-A88Z-01A	TCGA-L5-A891-01A	TCGA-L5-A893-01A	TCGA-L5-A8NE-01A	TCGA-L5-A8NF-01A	TCGA-L5-A8NG-01A	TCGA-L5-A8NH-01A	TCGA-L5-A8NI-01A	TCGA-L5-A8NJ-01A	TCGA-L5-A8NK-01A	TCGA-L5-A8NL-01A	TCGA-L5-A8NM-01A	TCGA-L5-A8NN-01A	TCGA-L5-A8NQ-01A	TCGA-L5-A8NR-01A	TCGA-L5-A8NS-01A	TCGA-L5-A8NT-01A	TCGA-L5-A8NU-01A	TCGA-L5-A8NV-01A	TCGA-L5-A8NW-01A	TCGA-L7-A56G-01A	TCGA-L7-A6VZ-01A	TCGA-LN-A49K-01A	TCGA-LN-A49L-01A	TCGA-LN-A49M-01A	TCGA-LN-A49N-01A	TCGA-LN-A49O-01A	TCGA-LN-A49P-01A	TCGA-LN-A49R-01A	TCGA-LN-A49S-01A	TCGA-LN-A49U-01A	TCGA-LN-A49W-01A	TCGA-LN-A49X-01A	TCGA-LN-A49Y-01A	TCGA-LN-A4A1-01A	TCGA-LN-A4A2-01A	TCGA-LN-A4A3-01A	TCGA-LN-A4A4-01A	TCGA-LN-A4A5-01A	TCGA-LN-A4A6-01A	TCGA-LN-A4A8-01A	TCGA-LN-A4A9-01A	TCGA-LN-A4MQ-01A	TCGA-LN-A4MR-01A	TCGA-LN-A5U5-01A	TCGA-LN-A5U6-01A	TCGA-LN-A5U7-01A	TCGA-LN-A7HV-01A	TCGA-LN-A7HW-01A	TCGA-LN-A7HX-01A	TCGA-LN-A7HY-01A	TCGA-LN-A7HZ-01A	TCGA-LN-A8HZ-01A	TCGA-LN-A8I0-01A	TCGA-LN-A8I1-01A	TCGA-LN-A9FO-01A	TCGA-LN-A9FP-01A	TCGA-LN-A9FQ-01A	TCGA-LN-A9FR-01A	TCGA-M9-A5M8-01A	TCGA-Q9-A6FU-01A	TCGA-Q9-A6FW-01A	TCGA-R6-A6DN-01B	TCGA-R6-A6DQ-01B	TCGA-R6-A6KZ-01A	TCGA-R6-A6L4-01A	TCGA-R6-A6L6-01B	TCGA-R6-A6XG-01B	TCGA-R6-A6XQ-01B	TCGA-R6-A6Y0-01B	TCGA-R6-A6Y2-01B	TCGA-R6-A8W5-01B	TCGA-R6-A8W8-01B	TCGA-R6-A8WC-01A	TCGA-R6-A8WG-01A	TCGA-RE-A7BO-01A	TCGA-S8-A6BV-01A	TCGA-S8-A6BW-01A	TCGA-V5-A7RB-01A	TCGA-V5-A7RC-01B	TCGA-V5-A7RE-01A	TCGA-V5-AASV-01A	TCGA-V5-AASW-01A	TCGA-V5-AASX-01A	TCGA-VR-A8EO-01A	TCGA-VR-A8EP-01A	TCGA-VR-A8EQ-01A	TCGA-VR-A8ER-01A	TCGA-VR-A8ET-01A	TCGA-VR-A8EU-01A	TCGA-VR-A8EW-01A	TCGA-VR-A8EX-01A	TCGA-VR-A8EY-01A	TCGA-VR-A8EZ-01A	TCGA-VR-A8Q7-01A	TCGA-VR-AA4D-01A	TCGA-VR-AA4G-01A	TCGA-VR-AA7B-01A	TCGA-VR-AA7D-01A	TCGA-VR-AA7I-01A	TCGA-X8-AAAR-01A	TCGA-XP-A8T6-01A	TCGA-XP-A8T7-01A	TCGA-XP-A8T8-01A	TCGA-Z6-A8JD-01A	TCGA-Z6-A8JE-01A	TCGA-Z6-A9VB-01A	TCGA-Z6-AAPN-01A	TCGA-ZR-A9CJ-01B
hsa-let-7a-3p|0|+1	2.19621123834261	2.4659090678923903	2.20337354216184	1.88719323372448	3.66733843376997	1.57794200243784	3.16377416062329	3.31623234009046	3.5677506689732	3.05780365455216	2.3512634506342502	2.29868095264956	3.42131103677388	3.52080926915203	5.64924716148404	3.7993632972813796	4.09495205723517	4.01600489335543	4.11931758236273	3.5363138972442503	2.8716793983934	3.26343057438689	4.5152832678972	4.33520022698376	4.447675444215309	4.586219065591219	3.5532458264407003	2.5383045742428902	2.2976384730654402	4.07282354500971	3.7301105009960698	3.6583829080293198	3.47528958782373	4.10057787349532	2.40091083463207	3.5415083236841	3.5217440117093903	4.482535235637321	1.3114058556463999	3.20109403886396	2.8530786780696498	2.28143033046561	2.40955220066355	2.9096209953284595	3.59463494973319	3.29625412037614	2.98825077308326	4.31340527165478	3.68098210526193	3.79019518028759	4.21275898375422	2.4127418637099503	1.73075024831164	3.92659208615071	3.42004559495054	3.47409123660062	3.41276478764072	5.28662024486806	3.9241552847895096	3.52020560289598	3.60077049093694	2.7749680813011097	2.00689123722995	2.2815014359307204	2.7253425665053497	2.01320377268692	2.69842191056107	2.5104792643877203	5.130563086537791	3.85101120576567	2.5603099508166602	5.26695168540384	4.03237915518402	4.29289535609881	3.35669673633645	4.996959101595549	2.15025267148971	2.49045860901283	2.74945718123258	3.79264229731036	2.32820212228529	3.46151242434348	4.66805276310822	2.78374036852987	1.88630429989828	3.43884319335662	3.59035813454003	2.6441837663069103	2.50325455848295	3.06868046908567	3.37631579427162	2.61716466560196	3.3078076152208	5.551550086689759	1.8490655716775901	4.46440983029947	4.17029489274081	5.0272683021205005	3.32352466137565	1.50413764522571	2.64094862488923	3.1933250795780097	3.55464079579875	5.800412766684951	3.0956871859285497	4.0456114480740295	2.7166614680624503	4.98585736073309	4.570895435053299	3.8337383664732703	4.003232255632249	3.9067971478874397	5.5832505270509305	4.7151948376475	3.4732429845583903	4.05778236723468	2.3025077829779304	4.111010832918541	4.8974809187764805	4.9151798856678095	4.64152576406108	4.20229520030636	4.593924438454169	2.8947148372575295	2.8866409650089104	3.50499790167113	3.7881977961263003	4.77352640605554	5.64930447420912	3.19176527811692	2.76210589564367	3.80460712365758	2.7816113451843303	4.57540275855574	3.15594629843417	2.63497199684545	2.01936305208208	3.46682361889301	3.7758167439115797	3.7924441955605204	3.0241786843627994	3.7234166391945602	3.20294810726984	3.1945376466168796	2.93733972282051	3.01471987490263	3.0976921613155897	2.54875198290467	3.1552199415532005	3.7730416938425297	5.05504516310566	2.92102884204188	4.41242643728551	3.6647340181622003	5.00873188663393	1.61359973627373	1.66508274975622	4.6092864101879405	1.8579107484558202	1.65467782872901	3.1774875873636206	1.7747863481442299	3.8147465142401003	3.68127944670398	4.45111679438303	4.2769592620510695	3.12893046214754	4.77748721021225	2.84616435789008	3.02080280361076	2.87462849375229	0.6134942228556701	2.3132677099815497	3.0292727987493997	3.75065998514921	4.28215024603059	4.75598599674881	3.7073570011889796	2.8063242879683705	3.7847264371907996	1.7157004176705102	1.84722046294474
hsa-let-7a-3p|0|-1	0.9227197401969279	0.681044346550422	1.76710396311694	2.28688884246563	2.45298760102456	2.7983222761736806	2.0222600064835	0.61078886232129	1.2636304895226103	0.859266304805186	0.7517078328656981	1.70907813300223	3.3111541230647097	2.61638597432388	1.30094625441475	2.10886008678861	1.7748066712711499	2.02740907542614	3.2000283666831297	2.2234093448940198	2.46301828103526	2.9785817445407403	3.08562464215742	3.33187672565243	1.84907130136103	1.35869335098564	1.49754345446794	4.051489770871759	2.83394463767432	1.98834635730769	1.06732704524756	3.27172925634975	2.12890681586204	2.9861700129113298	2.5299130231764906	3.6587254017347997	2.45780265829854	2.48349466476099	3.3256322370695197	2.2908269443773	3.9075794383173	1.75547191414911	1.97846869679977	2.32116462909106	1.20389932430794	3.5015038208651204	3.0649789808238594	2.23542162964577	2.2178819711744	2.66623273609821	3.0593428713352	2.89000184488626	3.0606547435172997	2.27874045051628	3.0014906486020396	2.2052521661402897	3.2654310612823703	2.61091320364738	2.4231091941251	3.0169955288337897	3.5740489318352697	2.45138434550319	2.73571939928235	2.2815014359307204	1.8217025411084398	2.4504453511130198	3.1189047527238603	1.8329290478097902	3.38915464973343	2.2741652130180094	3.68884929898126	3.59464977597516	3.90189299225453	1.4562251185988502	3.0156062913610095	2.7840313850853997	2.56387468618457	2.9086953111711495	1.35685688852644	2.12242380976622	2.07636520996855	3.27237858188174	2.43746609672173	1.65099077926539	1.88630429989828	1.4314971685498799	2.7821508226049705	2.1955092291672598	1.58557308850804	1.98405061964502	2.64715278153062	2.92651126572679	2.01102071827887	3.0804751793580403	3.33761645188093	2.22200051389336	1.5666062367738	3.09908156188625	2.1406461797398	2.0218058303695	2.33545314524448	2.48669398650089	2.59908509132187	1.5168244054962798	2.69292334366161	2.1393046113708003	2.13947835635553	1.73328329772652	1.19453160550993	1.81778944754505	2.14314752449918	2.80176268134058	3.11332747065226	2.8304685665844898	3.70589360168699	1.6595361634218002	2.46942876881096	2.6840522907037596	2.55451196089409	2.2161780602437298	1.82422811549155	0.66913246368261	3.2241337526181697	2.34069168186681	2.59670899932898	2.15412629594163	2.2995551055435497	2.16926193290766	2.67357147902214	0.9944722805160391	1.15502310102546	2.1993183377711003	3.4439644564148395	2.56844229652092	3.80451698733868	0.8494303106857289	2.50357680862493	1.1263903311801002	2.14785868895779	2.84822808090267	1.9164009374439197	2.76009006481906	2.58543957636704	2.02882530115091	2.36806554637936	0.0	0.704907572471909	1.05523868131158	3.02452313933627	1.99630736767907	2.17847425823111	2.58403261309212	1.9184258702511299	2.1048376625721597	2.5256799003589103	2.28177858461715	0.9490231635179008	2.2314358801312797	1.0068706785739199	2.7394710700277596	1.94691578423673	3.0301144487449596	3.1704397509769704	2.58024603314961	3.53138512536714	2.3725858797703303	2.28508582749652	1.8020606622334798	2.09029367228301	2.0335097121214	2.2631805010227097	3.36096895003085	3.39144581679327	2.19597444425147	1.52648454492603	3.6273262904536896	2.4347506508937404	2.54225613836617	1.65910271979771	2.00272369245971	2.97336918984371	1.84722046294474
hsa-let-7a-3p|0|0	3.1313604599736298	2.29908332573121	3.03757560349901	3.2635656968517703	3.85064588435393	3.1605567246140702	2.70309041726013	3.56137829981655	3.2335738059566097	3.69380590918743	2.97045774453364	2.96505562250125	4.59105399680224	3.9777237058859503	4.55729532930751	3.61658254126087	4.06544218894615	4.1882137876479195	4.853978787411981	3.93282239226727	3.5647265619778103	3.5549934481670395	4.7740966106653095	4.8705638077016	4.1978035314671	3.63211746486512	2.8234879161994506	4.51912108148501	3.71040829909643	4.14182221618854	4.10551877990602	5.0075953949166205	4.15941093740371	3.85973647915174	3.6657815510826404	4.713151268855009	4.21312897810677	4.34259182106211	4.11271343279962	3.95873976649167	4.20407317591724	2.91360951130256	3.20696952607027	3.7480548502669	3.0303148689823995	4.544772459395491	4.55698831885333	4.408095339837129	4.08743519603932	4.261693421153391	4.87709896818387	3.17842395204932	2.8447893445531602	3.16122117178432	3.8557348776492404	3.5649456330839504	4.29355264876324	4.45964575379282	4.14778011746177	4.455922518282269	4.16357597437077	4.01142610566521	3.48409157716152	3.2399735039286397	3.4540251265442206	3.50598839137344	3.64742065725926	2.96967368949614	4.97129052814918	3.85101120576567	4.31423336425614	4.70846318548573	5.4073559035915	3.5189590996027498	4.91993259085982	4.31422556196229	3.8344005063718902	3.87270235869812	3.66783449520978	3.3928263478283296	2.6846882577827595	4.94377747264101	4.86097637159842	3.2839727216154104	3.5591834024951	2.9614490908746	3.93088547810019	3.49366496798782	3.27383956980188	3.70823415603553	4.07957732059389	3.7906237165641006	3.7139917678797203	4.35811283717547	4.32813486832634	4.20246833802159	3.34430748133225	4.539839573295559	3.5503922116227002	3.1632388820693302	3.3790030928680497	3.5826722060466496	3.83591744420215	4.18004944992338	4.00873681283504	3.55876626531734	3.0757605303937696	4.25804570567144	4.18449732787094	3.1003416200898397	4.1022356235684105	3.95967646725708	4.835597904663509	4.84360700555867	4.58089436487306	3.30837416503031	3.8693516419655603	4.52305688307374	4.75084610474889	4.86448228041758	4.21775123803	3.67833448473373	4.78915024727921	4.02196414433737	3.61779397616813	3.33600694127161	4.2514216314695	3.71437358559779	4.655941358250639	2.5757378333027003	2.72434232477786	3.40331242192378	3.99617160557223	4.97125866386085	4.67344344181206	2.8903132881727203	3.37041440947997	3.30354514823578	3.73921117193923	4.05124230024978	3.73209641850412	4.68635294411071	4.07927103510169	3.43106538206409	2.58375527902775	2.6579901442772997	2.0531812646221996	2.67588589159147	4.52294272407784	4.08282743611308	3.59503309362446	4.06843565387543	4.18876834696766	4.288296237685399	3.82963746596304	3.43104602692192	2.1414562805647503	4.28392595686122	2.59639552049295	3.85848213899363	3.1774875873636206	3.76487065946342	5.06808580907705	4.53632388960913	4.90309667955484	4.21338446397738	3.77911580447971	4.427554656104911	3.47260177035981	3.56425452710653	3.50944190233061	3.0737250114398904	3.2676254550993105	3.53829517561824	3.5909464483314504	4.35067835231901	4.29836883071411	3.9234739005747996	3.03456812902453	2.88578176868192	3.95773944118455	2.80230593681059
hsa-let-7a-5p|-1|-1	4.78513239234711	3.80435808953596	3.98393464043699	3.51843449887973	3.95040024847967	4.16884372856685	3.2591444130885203	3.79844487444978	5.50720762430281	3.89141562468916	4.28260228770372	3.9097491048251096	3.4388796994624706	4.4424339257987695	4.1917261920816	3.49465375461585	3.97310826426567	3.8819274157755	4.02349920382344	3.2574985161569603	3.5647265619778103	3.26343057438689	3.88558267115848	3.9999149254227597	4.22036091405789	4.6128196030368205	4.08808122780544	3.6922561395066	3.90335232087442	4.4769889880721	4.7704661485265	4.915995828946019	5.73084052562413	4.0725814762598995	3.87454461810893	4.6913039681854904	4.37065915664515	5.73131720581771	3.8003675381290494	4.18687863444646	3.4542614227691	3.07487329565517	4.41880866238602	4.00908894989825	5.60234790520296	3.40252596100164	2.98825077308326	3.23718925777627	3.81180111718211	4.0606156181587405	4.23736414716151	2.8001886661727404	2.28244164574415	3.4425635992402404	2.9009484129913803	3.1611480908062703	2.26033370569349	3.4507463397301	3.74012446337854	3.43263632387166	3.70296632555858	2.91307318552342	3.03042200992495	2.7639968299676605	3.32962655330941	3.0259779075359	3.17845050391145	3.1189890923819	4.52164277037786	4.53300099049148	3.3358440080818497	5.29854029364008	3.3924409822940405	4.29289535609881	4.45633945821055	5.08922966041133	4.43525064504253	3.44215685472888	3.78139497308255	6.053281875812041	3.5181143325277002	3.5641311839180805	5.394073032427451	4.34087780621786	3.8942955810541897	3.2965714989772796	4.23376978583961	4.3116025971564795	3.4007596580527504	4.283561825501351	4.55031497143093	3.62892651481392	3.7139917678797203	4.94653062356056	3.3063275530050404	3.4089390805218	3.9437826644885403	4.96693447341341	4.1541645741313795	4.080382454089141	3.59335307988821	4.35630985277829	4.01587823347238	5.81956142828202	3.72616948302546	4.36989928613894	4.57973969752247	4.29268533303294	4.04128343224626	2.59712880000431	4.62602513038901	4.10759355430071	4.613032828997531	3.19388763595627	4.4839885293301	3.7164658717682797	4.72324015477043	3.25826141023495	3.90297371784329	3.63932122463503	4.662357874222541	5.13859974760241	5.832627035268331	3.89630114836028	3.7134455385728597	3.8254302719223703	4.38383100776581	5.47921618426228	4.741330071108611	5.39857584370101	4.36667627299804	4.7626842703777905	3.54646218457903	4.31817638322675	3.54070180147138	2.5387208555534597	2.59220493275342	4.08509296508208	3.40718233824148	4.32604862836874	3.89472169745313	3.1299711712749	3.6634922976813398	3.5474407080902703	3.61337937971658	3.74346905569489	2.7377650765307795	4.3122356529749	3.02452313933627	3.6310598971183596	3.9410023463375	4.0224882197648295	4.16660567157305	4.043661517697	3.39463691399619	2.89490529846099	3.74497200119975	4.16511215026044	3.7130985994247503	3.90356247306739	3.4415411629969	4.34872719834713	3.8418409408851497	4.2984063326126805	3.6517388016439303	4.07715786947303	3.94381694787987	5.404268281647509	3.4296216396836203	3.7745639924714203	4.42778213691276	3.9363013803418703	4.13510379295481	3.42257552510605	4.68290439277834	4.7308894890656905	4.35863710796463	4.80682930304188	4.0726891893076	4.069503151958	3.7945837530087	3.37198072832293
hsa-let-7a-5p|-1|-2	1.9948037271883798	2.5426046341309	2.72435204757886	2.23613415603762	2.25910720388775	2.75182920294698	2.0222600064835	2.30836231445064	3.8388935243887903	1.9946123559692601	2.69382793413089	2.23687749396242	3.01577861270284	3.87633559430794	2.8955312559988	2.49541496951485	2.58900537615518	2.2919510461153503	2.6349812446438903	2.09159295300157	2.57653653473407	2.4063511584842403	2.10273798678251	2.71831653042481	2.4923634418829	3.55190876368664	2.69395420363796	3.83521708726405	3.30081902049714	3.6674832887734103	3.41153684639962	3.41244573339877	5.0869895004239405	3.2082788045724397	3.68437975133794	4.22804230031166	3.4100096067428898	4.70205644756606	3.6992599444891296	2.7522328010962003	2.97231524756284	1.87712124926063	3.0103841997555296	2.18688216330417	4.05687605276872	2.9557803826919598	2.0122511204892097	2.42850881770082	2.5953546039430497	3.0852160122254504	2.9444877015827204	2.45259187506295	2.03280789585342	1.7688568506973201	2.25510305182627	2.1278911824715903	2.45425481197092	2.2295149810514303	2.98340209988625	2.7534783046839904	3.27547255987742	2.03358321543221	2.13637066380231	2.2815014359307204	2.87527935551605	2.30157192481326	2.16271909053151	1.9962787454742301	3.55695973225248	3.9681864337985897	3.1205837920985697	4.660645011278099	3.08396752134237	3.28087816721082	3.8013134173592995	4.0943583929624	3.2252735984836103	2.82566910102077	2.29371304636257	4.2815771785754	3.0425085790818103	3.18918903028336	3.0933409575242696	2.85660785956563	2.02932463899951	1.75538786366392	3.632413966794	2.75035374972442	2.1883418118364997	3.06868046908567	3.8121185624365403	2.61716466560196	2.6121780343832404	2.9791411514843196	2.58218175650037	2.48071723170863	2.7837108251558704	2.76295534671309	2.4286154616776803	3.85479742585266	2.8929230400344803	3.0770238790744306	3.2049094101682596	3.69089421666333	1.84918403925229	2.61075786077195	3.2734990410204703	2.08908141031173	2.8102286470868703	2.59712880000431	3.4324394395487303	3.39497219440199	2.02201437245473	1.78459632768206	3.57084932732351	2.2565612730991402	3.74464928985846	2.40167032187008	2.49904482424387	2.36948112436241	3.85119180747119	4.00431896414141	4.7750358129781105	2.75689384187275	3.2349743071640495	2.66296843468977	3.7038443490283597	4.26222625042495	3.60222211617854	3.69021809782727	2.72434232477786	3.03302575101473	2.3238022285009903	3.33409415151502	2.32811009503705	1.13926250302326	2.19943592157638	2.7267902625048195	2.3555898290829704	3.4168194578369504	2.95211073919471	2.2614092924275897	3.14137011677086	2.7263498758014704	2.68060113342981	1.12455336162611	0.704907572471909	1.65815386557183	2.44270606304877	2.5105107569153198	3.05404996148748	3.27463377812213	2.29046728048903	3.48006364558832	2.9769708353130198	2.6798469229172404	2.4989720936247597	2.95903206267762	3.2753212606820203	3.6271992968877296	3.092227903998	4.34872719834713	2.9391030166159395	3.1173862849976097	2.70769119935336	3.4074854699129804	2.70800777546157	2.7216250954279797	1.8506706148349499	3.12680607416587	3.5722502330083596	3.85937205604548	4.00155378907312	2.93588738872541	2.92275067057814	3.88007449597592	3.2635714518328602	3.7883083631696897	1.86306642335589	2.46240266471116	2.72411718966953	2.56956880798241
hsa-let-7a-5p|-1|0	4.6714108020940195	3.5679589882964997	3.98393464043699	2.7518258812283904	3.26404214680532	3.42042576204097	3.2591444130885203	3.31623234009046	6.39246796089906	4.1991067097521295	4.7540229881161205	3.07510723762116	2.58203435988993	3.8118962564322	4.32414501231613	3.69249551152048	3.9889134902520698	4.20435594051545	4.11931758236273	3.81236852157771	3.8165692330858905	3.6068481531582	3.32005310791233	4.7067901861156	4.77167468063279	4.865993267514099	3.88542065648619	3.27147152354464	3.0569642127246803	3.93964600629223	4.611450441407929	4.36053391165206	4.91839167487867	3.72234130342708	3.5488573311138203	4.1973694250978895	4.01732524872249	5.156777362825269	3.26627261895984	3.8603988218641203	2.78954894097053	2.44776139000147	3.75992089345878	3.76386459118415	5.6405499227531095	2.60143162629448	3.5651236050105797	3.4744960886907204	2.96022822237777	4.1502436448697	4.63931931154867	2.37175977421554	2.28244164574415	3.1995388597472503	2.54890002710137	3.1994655376985897	3.15812439186363	3.89797299199863	4.024266214645331	3.2904301162775402	3.1723581096718996	3.03910519311758	2.8905826046806604	3.20263759342544	3.5903954520468395	2.7087724894484	3.3694044830094	2.96967368949614	3.90690243546251	3.8683445443543194	2.99957329650876	5.20162059237758	2.73554605465408	4.11072659035717	4.06304323043371	4.64836385114291	4.53033375837078	3.1324566507111604	3.2997094514590497	6.077369751195509	3.66256957658165	2.74085997349712	5.08732717899999	3.94937839616113	3.8564230228164798	3.99421134026492	3.7130173136645497	4.25861439252216	2.8969569917415203	3.50412186293309	3.34416100962115	3.31119326323746	3.0352452751997596	5.44156728746416	3.24163732189915	3.1356946235652705	4.454752175297769	5.52253183432034	4.19310289117445	4.18119319480409	3.2585668787291002	4.586440745109281	4.12447897410622	6.0799209749664405	3.2614976542850798	4.32974210699917	4.88199598007468	4.222553864476731	4.8963242339761	3.1003416200898397	4.63927438953442	4.07600879262343	5.07279404251759	3.8929980535007798	4.67169872197862	3.52680165771307	4.73967095764588	3.63510303147183	4.63982724480873	4.18516514727135	4.23175683650838	5.06421062140912	5.769956385534821	3.7586390719671297	3.0421144615617504	3.2434576713759102	4.454372191438719	4.90285695697708	4.9350054715012694	4.92002515970618	3.9747630180845697	4.469661823274559	3.21414018217251	5.0182360032362405	3.29591275928013	2.81011807029908	2.5485713427663503	3.89739924901432	3.6630899880927497	3.37536680383533	3.2210117804317098	2.72451995584112	3.0770461771820496	3.5249045422797	4.208082928362161	2.78695213857541	3.69719159848278	4.2317413285366	2.4930070652196203	3.5279958025063394	4.50234937601851	3.5584061604039	3.30689394748794	3.95194015054958	4.24613115969285	2.6798469229172404	3.40814646510242	4.260933120872751	3.36286778406048	3.2152409414092897	3.2182994835004597	2.94192705030234	3.7302694640788197	3.85684916086254	3.3652845555584103	3.92671393403314	2.93376610014561	5.620266883513089	3.19312020087065	3.56425452710653	4.35819663787811	3.53595416021933	3.3675173349749303	2.93588738872541	3.56251996765539	4.8540334874334805	4.18643309353914	4.5981433619856205	3.6724482202437096	4.2226042774214205	3.2813819414979903	3.50998107892957
hsa-let-7a-5p|0|+1	10.135435996445699	10.3428504624719	9.8021492129631	9.84479046887764	10.7109868951968	9.80556291034923	8.71077136013573	10.0771160590967	9.926204175952481	8.93827044708734	11.390628813998498	9.531052707295391	7.22735104857147	7.59744435877766	9.73589369221832	8.972500420305561	8.843717408743471	8.02610961599732	8.92608797440145	9.2101133723075	7.82741189440636	8.43089349764656	9.18378665591555	8.362974634615481	7.842084029449871	9.093681061163132	9.58863539970191	8.147613648395291	7.06599775701749	8.29434535486611	10.983957087147699	11.052365689105198	9.58071353178699	7.9729307311607505	8.34385959116267	7.66280130312008	8.31929891892423	10.443967418177401	7.66006594222162	8.57175509162604	9.139776392159769	9.97513213123507	9.51853859723833	9.434215618882561	9.84147159027766	7.05911983370183	8.80137716384014	9.552463459812119	8.91662905958461	8.09850031116888	8.46272967395328	7.78088139674467	7.89670404227788	7.740474955427589	8.332270373585331	8.28574878144134	8.602581032125348	9.06077379891849	9.753395145150911	8.86276290313917	8.68494462861453	6.9591254485495195	8.07926791139151	6.98859860242046	8.01391811940091	7.3708777934484	7.35825718465549	7.54195724102589	7.590167789662679	8.84897452397359	8.30329462026455	8.89283273947914	7.52628123982939	10.244717587432302	8.08828548861642	9.071266706705119	9.81231325431004	9.82339095744259	9.40971031586782	10.4013944280544	8.89046476804411	8.025697141255769	9.95449176597351	9.82631852956821	7.87563972379157	9.637237617840249	7.7370670304588405	10.3099951948567	8.82498855518234	10.4399335866087	7.85548601484914	9.081968168354159	9.31443289711503	9.31453869863943	10.1984696021485	8.55024930600143	9.478227185473749	8.62902749652646	9.56406550860402	9.225186121917869	9.05464382431269	8.63821899474281	8.85471881788813	10.1891839991491	8.29524781674332	7.801637541383999	8.35609519939733	8.81279790062571	8.90550486341001	8.36603426853287	9.613461224506919	8.468211941462389	8.20410386539523	8.70141026651091	8.77951178338793	8.28626853115354	8.35113099018188	8.78410800808654	8.91963425366615	9.077288662126868	8.31745735024036	8.73331643513264	8.18308233064052	8.14054312869393	8.3620317403813	8.14805687022493	8.13362976265187	8.3634306108306	9.93406037537038	10.192770111818099	10.896326640199401	10.513924528234401	8.00795772946161	9.142844137264321	7.82395030852573	7.21070383473589	7.1408491221811605	8.07450469448117	7.65645471355366	7.172242753127319	7.4216619095036505	7.305863529943269	8.17459988991109	7.972016742601	9.74842232361957	9.4249387071562	10.003806698913099	9.13199375610811	7.197995918538069	8.36141155270757	9.56699508316142	7.72895717611866	8.46563646998467	7.342210351700589	11.0408906254283	7.591342429180339	9.8363573269436	7.9826786011909405	7.25964688850985	8.21598671585711	8.894183572725689	8.17158239593458	8.221358511082059	8.13518825470146	7.5953613879177	7.730921635298951	7.86345805863734	9.276840261134462	9.168538390493381	10.2160229774321	7.994348652047041	8.13077173293778	7.96025336966129	8.2871458576229	7.85425552230727	8.742577487181949	8.02439885236649	7.70789601973165	9.598191260931	9.713786811460132	8.01304126679072	9.0398192856225
