	TCGA-2J-AAB1-01A	TCGA-2J-AAB4-01A	TCGA-2J-AAB6-01A	TCGA-2J-AAB8-01A	TCGA-2J-AAB9-01A	TCGA-2J-AABA-01A	TCGA-2J-AABE-01A	TCGA-2J-AABF-01A	TCGA-2J-AABH-01A	TCGA-2J-AABI-01A	TCGA-2J-AABK-01A	TCGA-2J-AABO-01A	TCGA-2J-AABP-01A	TCGA-2J-AABR-01A	TCGA-2J-AABT-01A	TCGA-2J-AABU-01A	TCGA-2J-AABV-01A	TCGA-2L-AAQA-01A	TCGA-2L-AAQE-01A	TCGA-2L-AAQI-01A	TCGA-2L-AAQJ-01A	TCGA-2L-AAQL-01A	TCGA-2L-AAQM-01A	TCGA-3A-A9I5-01A	TCGA-3A-A9I7-01A	TCGA-3A-A9I9-01A	TCGA-3A-A9IB-01A	TCGA-3A-A9IC-01A	TCGA-3A-A9IH-01A	TCGA-3A-A9IJ-01A	TCGA-3A-A9IL-01A	TCGA-3A-A9IN-01A	TCGA-3A-A9IO-01A	TCGA-3A-A9IR-01A	TCGA-3A-A9IS-01A	TCGA-3A-A9IU-01A	TCGA-3A-A9IV-01A	TCGA-3A-A9IX-01A	TCGA-3A-A9IZ-01A	TCGA-3A-A9J0-01A	TCGA-3E-AAAY-01A	TCGA-3E-AAAZ-01A	TCGA-F2-6879-01A	TCGA-F2-6880-01A	TCGA-F2-7273-01A	TCGA-F2-7276-01A	TCGA-F2-A44G-01A	TCGA-F2-A44H-01A	TCGA-F2-A7TX-01A	TCGA-F2-A8YN-01A	TCGA-FB-A4P5-01A	TCGA-FB-A4P6-01A	TCGA-FB-A545-01A	TCGA-FB-A5VM-01A	TCGA-FB-A78T-01A	TCGA-FB-A7DR-01A	TCGA-FB-AAPP-01A	TCGA-FB-AAPQ-01A	TCGA-FB-AAPS-01A	TCGA-FB-AAPU-01A	TCGA-FB-AAPY-01A	TCGA-FB-AAPZ-01A	TCGA-FB-AAQ0-01A	TCGA-FB-AAQ1-01A	TCGA-FB-AAQ2-01A	TCGA-FB-AAQ3-01A	TCGA-FB-AAQ6-01A	TCGA-H6-8124-01A	TCGA-H6-A45N-01A	TCGA-H8-A6C1-01A	TCGA-HV-A5A3-01A	TCGA-HV-A5A4-01A	TCGA-HV-A5A5-01A	TCGA-HV-A5A6-01A	TCGA-HV-A7OL-01A	TCGA-HV-A7OP-01A	TCGA-HV-AA8V-01A	TCGA-HV-AA8X-01A	TCGA-HZ-7289-01A	TCGA-HZ-7918-01A	TCGA-HZ-7919-01A	TCGA-HZ-7920-01A	TCGA-HZ-7922-01A	TCGA-HZ-7923-01A	TCGA-HZ-7924-01A	TCGA-HZ-7925-01A	TCGA-HZ-7926-01A	TCGA-HZ-8001-01A	TCGA-HZ-8002-01A	TCGA-HZ-8003-01A	TCGA-HZ-8005-01A	TCGA-HZ-8315-01A	TCGA-HZ-8317-01A	TCGA-HZ-8519-01A	TCGA-HZ-8636-01A	TCGA-HZ-8637-01A	TCGA-HZ-8638-01A	TCGA-HZ-A49G-01A	TCGA-HZ-A49H-01A	TCGA-HZ-A49I-01A	TCGA-HZ-A4BH-01A	TCGA-HZ-A4BK-01A	TCGA-HZ-A77O-01A	TCGA-HZ-A77P-01A	TCGA-HZ-A77Q-01A	TCGA-HZ-A8P0-01A	TCGA-HZ-A8P1-01A	TCGA-HZ-A9TJ-01A	TCGA-IB-7644-01A	TCGA-IB-7645-01A	TCGA-IB-7646-01A	TCGA-IB-7647-01A	TCGA-IB-7649-01A	TCGA-IB-7651-01A	TCGA-IB-7652-01A	TCGA-IB-7654-01A	TCGA-IB-7885-01A	TCGA-IB-7886-01A	TCGA-IB-7887-01A	TCGA-IB-7888-01A	TCGA-IB-7889-01A	TCGA-IB-7890-01A	TCGA-IB-7891-01A	TCGA-IB-7893-01A	TCGA-IB-7897-01A	TCGA-IB-8126-01A	TCGA-IB-8127-01A	TCGA-IB-A5SO-01A	TCGA-IB-A5SP-01A	TCGA-IB-A5SQ-01A	TCGA-IB-A5SS-01A	TCGA-IB-A5ST-01A	TCGA-IB-A6UF-01A	TCGA-IB-A6UG-01A	TCGA-IB-A7LX-01A	TCGA-IB-A7M4-01A	TCGA-IB-AAUM-01A	TCGA-IB-AAUN-01A	TCGA-IB-AAUO-01A	TCGA-IB-AAUP-01A	TCGA-IB-AAUQ-01A	TCGA-IB-AAUR-01A	TCGA-IB-AAUS-01A	TCGA-IB-AAUT-01A	TCGA-IB-AAUU-01A	TCGA-IB-AAUV-01A	TCGA-IB-AAUW-01A	TCGA-L1-A7W4-01A	TCGA-LB-A7SX-01A	TCGA-LB-A8F3-01A	TCGA-LB-A9Q5-01A	TCGA-M8-A5N4-01A	TCGA-OE-A75W-01A	TCGA-PZ-A5RE-01A	TCGA-Q3-A5QY-01A	TCGA-Q3-AA2A-01A	TCGA-RB-A7B8-01A	TCGA-RB-AA9M-01A	TCGA-RL-AAAS-01A	TCGA-S4-A8RM-01A	TCGA-S4-A8RO-01A	TCGA-S4-A8RP-01A	TCGA-US-A774-01A	TCGA-US-A776-01A	TCGA-US-A779-01A	TCGA-US-A77E-01A	TCGA-US-A77G-01A	TCGA-US-A77J-01A	TCGA-XD-AAUG-01A	TCGA-XD-AAUH-01A	TCGA-XD-AAUI-01A	TCGA-XD-AAUL-01A	TCGA-XN-A8T3-01A	TCGA-XN-A8T5-01A	TCGA-YB-A89D-01A	TCGA-YH-A8SY-01A	TCGA-YY-A8LH-01A	TCGA-Z5-AAPL-01A
hsa-let-7a-2-3p|0|0	1.83803968728369	3.0409130968290095	2.54553284326964	2.13721259913696	1.92715530020302	3.04681935487896	1.91134554525005	2.5616894137405497	2.5222064648300697	2.47951205186488	2.3527688908933397	2.56052135514457	2.15297717419167	3.2522530043828195	2.8559802048622	2.82382371923269	2.32867466687073	2.25611242758668	2.7361219375198798	2.28946851456382	2.71554406929591	2.7902547145927	1.0561599016974699	2.79895892679954	1.9289087292529898	1.33849667031769	3.09949319323196	2.02594758135114	2.8523551231135897	2.25385190754757	0.660697739024461	2.5465199717258	1.0584313860060501	0.892080321107682	0.269735710854601	1.6047653156049198	2.18278116827469	3.69462734760844	2.09815958771519	3.1552068891307203	3.2479804742804506	1.99497010747495	1.64175630690387	2.1586201254733797	3.10107182331622	2.0706254653679	2.91650571018045	2.9281296980163103	2.8371923550914904	2.08376820904148	3.1663803298702597	3.21233747290065	2.38465322622273	3.08466815143385	2.7150127755156803	2.03065505978522	2.13632901682493	2.61443335780192	2.86744132860901	2.9348929022358	1.9797983247106299	2.0971197287401	2.50779573956274	3.41455665905756	2.0444717321401797	2.26361667469342	2.31563638624686	3.6063928013378	3.5210716968088502	3.37627367667759	2.7951678006956695	2.7702451050864907	2.72322653300075	3.1161904938525895	2.1061667710889	0.0	3.28770349995371	1.9978370867614401	3.03082377065015	3.11282933197353	3.0390798974474	2.7510799706682003	4.14954154974208	2.1981469396670903	1.17781422668539	3.2725287534277703	2.74915959418929	2.96010541634531	2.86191054743947	3.2626342374317403	2.91550340747008	2.4898355795129103	2.8081457220745296	2.8643066866690896	3.93579446658971	2.93955114779258	2.5036848380267998	2.4898479322542	4.04917048134518	2.54602807775424	3.3856609722383797	2.135144590886	1.96450436882491	3.27513088075648	3.5290213335139304	2.2731548862896003	2.04894966091278	2.4995991328352902	2.6938453152155	3.7009767171884103	2.84794554662003	3.5693582171404503	1.9668877784380001	2.04983536697163	3.7958658154872	2.3788242060827898	2.77409122948043	3.0145915780637598	2.31977656401612	3.22702852172032	3.18828382163938	2.79688205111233	3.31544416562935	2.64854783157517	3.41510303866993	2.7440726332607	2.3097240046742002	3.16064937189988	2.89379223714529	2.4629107049688197	2.29612865509342	3.2343815704873102	2.8075892287809903	3.1975410849691404	2.12797973522759	2.34921084723296	2.2458454602609703	2.2606356819683	1.17024868640207	3.02746957760472	2.14107056463357	2.8301257022350197	2.7651572756242104	2.73511018312537	2.2750583984186403	4.22939001254166	2.83311851741781	2.69386233290048	2.8120493684468504	2.64125566506931	2.51694182133288	3.2875308755419304	1.5569077085607201	2.35338215048472	3.30340412747574	2.68356370620441	2.91045500706703	2.8844917332497997	2.9956805024970095	2.30389831790487	2.12343205910174	2.82289567302252	3.04616270863168	0.9224748055171129	2.70129396983395	3.0124125636320493	2.5709817931196297	3.6199721102652003	3.39870841028764	2.80548255952089	2.7565672729633905	2.61147229618146	3.0827946837627596	3.25399840368177	2.54085284436505	1.88971709773683	2.7858720850461203	2.4157213179547403
hsa-let-7a-3p|0|+1	3.3695001774409596	3.6703746258648198	3.48723633231825	2.99023117935193	3.50732140061004	3.8088434458285696	3.72214425838261	3.68384247024636	3.61052400370053	3.72307446990462	3.50581433522646	3.7195985920508505	2.32826795820123	3.68874534403616	3.02349917547911	3.6064452875067	3.17741924874227	3.6499893556776	4.18456402517745	3.9161664958306197	3.19644976392078	3.7740382968555295	1.7281282445048898	3.8602884578878998	3.70004140537772	3.61019948642196	3.60099313579889	3.9148244442042595	3.5902026140527497	3.2504130954687	2.72570937257986	3.8740115199369196	3.7611707727377897	5.79413338417603	2.6656794658320497	2.85328934441124	2.9867083904237597	4.26163079004865	1.6725395134231897	3.10508658819448	3.27912570982741	3.7217175643903704	2.63337369940967	2.98727576555183	2.53502388004758	3.0486354844501604	4.16758663466756	4.77846731886774	3.99337356148577	4.16313291249307	4.13632790454965	3.6697355682010495	4.54332618035766	3.1598065775558104	3.8986898996003996	3.3872848863020097	3.1578487063479	3.74470502955255	3.86819548214633	3.30197677037301	4.16431818732865	3.22935716991571	3.2513760088821604	3.82189717183303	2.7781646425083304	2.8998125237700703	3.4319700050254602	3.6936943769021804	4.082503519911509	3.62999183870571	4.1829485787861405	4.58982431462479	3.7535783929928797	3.93243652075176	3.4961616140978395	2.6927730239199104	4.36134394088019	3.3666286117317097	3.49144308813715	2.59159611035677	2.84564776109977	3.40573611367404	2.5514345586008997	2.83842585060813	2.59678021932077	3.0449303771825997	2.4411929205639304	3.2615744934722697	3.35335944611862	3.56800714533059	2.49055355266476	2.94195422705266	3.40682790899807	2.9897033742511	3.15915468307172	2.8042457512210603	2.7960406986838597	4.4003838875405	3.9525179272819604	3.21237420309579	4.03200883468594	4.2285889153071405	3.35559950781293	3.32226610346614	3.7956238405423397	3.49706306234092	3.7880265947042298	3.6752656960077297	2.9509810266311605	1.76594541067451	1.3504609932022198	3.2708808642332703	2.98866941988697	2.58207214474098	3.13236021848297	2.28981446442584	3.40014167345384	2.4398430908182998	2.9976465985071004	3.3695864754952503	3.2468206246949602	2.86515195569152	2.64794529018732	3.066692206201	1.59615145693344	3.07497417173688	2.45752368940604	4.38237696065875	4.08488382011676	3.3811473751892698	3.3132892100851	3.52532015596161	3.5000950794122403	4.46297377451494	3.5220192966000003	4.207419632760851	4.04503534296139	3.3656505130315604	3.5653179763648497	4.20595786945392	3.70617906700714	4.065346936428	3.7819981705462795	3.909028408083	4.48927229271885	4.601812937657059	3.94276302507258	3.7552986225094998	3.94997890355954	3.79272375967414	4.04083115004262	3.85395662310065	3.0964471141903798	3.85315646488008	3.5842516379553997	3.87567628207598	3.89257801567065	3.5795599491739396	3.39222778945728	3.47002009837138	3.88987716654375	4.43158033974887	4.0520597249486805	3.31522395096798	4.08081553209135	4.43060191882672	3.21905625247384	3.99800038411057	4.440374528887991	3.21066256340642	3.27902750459306	4.07025809547549	4.5599477352957605	4.1099273083238	4.0098172510534305	4.1071650216163995	3.468225929091	2.19241821377893
hsa-let-7a-3p|0|-1	2.4183831433573704	2.7794582387378197	3.48723633231825	3.2363224357657496	2.21535538886257	2.30293367674126	1.91134554525005	3.0628089868259	2.62665578818641	2.72120174529696	1.80757917327411	2.8251537107069398	2.7539775207085095	2.0503583439709603	0.919471104249165	2.3558498549282003	4.03766103469894	2.4445501481012997	2.4048742298750003	2.28946851456382	1.57525371501479	1.8895325620499	2.84155836287592	3.1363614217716496	2.4839757506649	2.4146273138998	1.7863864987383602	3.2402578821308796	1.66794848868824	0.877883103320813	3.27987312860561	2.6294981687159704	1.33097834839297	1.94592012009751	2.4107009311154903	2.4836974153756697	2.70957899531566	2.56923154940159	3.5237138517415696	2.55258900382168	1.1660427643604598	1.90197266920463	1.3460485542500702	1.8474586161587598	1.59032368358821	1.96706378241103	2.79798490985752	3.94715207609546	2.57907383795004	2.83154422041108	2.1918995784352697	1.3238689470583402	2.5912986476834803	1.89580322173204	2.5776426837135897	2.03065505978522	3.27496806478432	2.9526833285894	2.25659357497081	2.03630319912275	2.62121119341586	2.88263239245506	2.8003127874594997	2.7650821952973104	2.6493422955555097	2.26361667469342	2.4017016437989303	2.2296948732111	1.3080578279157	1.5833121527674898	2.49079309000874	2.58267396522635	1.28741016220728	3.2617514724976004	3.83003548225115	2.79958839189737	2.5159948579133395	2.220126431302	2.8375561742970596	2.0215898338818	1.61483322427618	1.58477387961271	1.66036460345642	1.10673258900259	2.59678021932077	1.59203400280586	1.19682583235081	1.8924777859618402	1.30756898717552	1.89334229027601	2.02855392881638	2.4357357159814104	2.6788503522122697	0.732267681861779	1.2882846125541498	1.7461952543033001	2.53925220068718	2.4898479322542	2.66986484311937	2.6882412252535097	2.1840817683215903	2.75310836149834	2.92547558235596	2.01947648530449	2.45701443789625	2.49592639562911	2.13735589089157	1.9024215449364499	2.19433038744579	0.28483368640825896	0.695970986697886	2.18576628040045	1.6950477943267501	2.1128094022169597	2.8789598012920297	2.0398212365857398	2.3916577479427206	2.9745352035890096	1.22085594105299	1.55825330689385	1.3275815034550602	1.5120559997801999	1.80825175550998	1.46298729297554	0.292566766795017	1.6194495814898602	1.2573771449558502	2.19942259904105	3.2370159741733904	2.04951667100468	2.5918991168628502	2.20314102080714	2.00020502046393	3.03265757228808	2.50640220218362	3.0655409774058398	2.32495968551166	2.45456680573439	2.5854480009314798	2.1485488621484	2.96749784062194	2.8301257022350197	1.88979922990863	1.9826016803848099	2.20610548544516	1.1268595263889498	1.45960077387537	1.95064200315765	2.8120493684468504	3.35155622981211	2.80981577690437	3.6168881113020004	2.72484079824088	3.2621433089532994	1.3465484748593899	2.10494517261333	2.62305237157107	0.521356183227617	0.672388434807662	1.5311659087458998	2.61698881828621	2.9006832210317404	3.11888887531158	3.49782743854789	2.05139197735101	2.7158088412938195	3.96363757386227	2.3713223883962202	2.0827507401683603	1.3891085312038502	1.98154207447257	2.37349466090282	2.29457690118299	2.15597297664217	1.9506725980083301	2.06955006868263	2.20020592300935	3.3113250089583
hsa-let-7a-3p|0|0	3.93779322802696	4.06073843642347	5.39660535533222	3.8964681623304904	3.8252071206298197	4.14130135991521	3.5905290416183706	4.36568874821525	4.2403206024996605	4.56261840118626	4.06330495853966	4.24517342569547	4.02025513772434	4.42112731419045	3.14478246913585	4.25133689588291	5.05256773541056	3.7001743299179	4.071822758856721	3.45482692226088	2.74247019574373	3.54244804127109	2.8101840616529703	4.34009105584322	4.25717950607753	4.04819949859349	3.54704496446146	4.11995054165225	3.2325698032184795	2.41359330016122	4.1096711156280294	3.9405203794037496	3.51015076324103	4.641766095722071	3.1727901078561	3.7277872036991604	3.68394799471089	4.8344951707541295	3.57758125386921	3.9351208618243	2.57913522045054	3.2419249179812097	2.3898172154509703	4.26232785849177	2.93589876018224	2.9793536525870605	4.4685264463719205	5.03800196645146	4.2141868939919	4.10397174518589	3.97233956204678	3.6697355682010495	4.82495447986299	3.6771993870078497	4.07919303394152	3.7156612804786002	4.540115078794099	3.7734402501680298	3.7380638118607097	3.64633062430565	4.10384057733929	4.33090516213205	4.35475153425341	4.4763069385477	4.245649753544891	3.25615919781968	3.7921038412732897	4.083666685797221	3.6282853852552597	3.43071263607386	4.0551033745369605	3.8800827516423304	3.4284191710922496	4.76737183509128	4.21948686427446	4.5459107335820095	4.26344040804941	3.16736119262198	4.22309316425507	3.62840794581339	3.64978405958918	2.7510799706682003	2.7382339935119107	2.23789110000123	3.4051435987115	2.9727145178693197	1.84185046556192	3.04158095815247	2.7867978900363397	4.22088452564603	3.4607242293444505	3.69174264093244	4.05397833526624	2.57515786046638	2.5078499671312797	3.2384461359031302	3.44742882460307	4.38907427778023	4.36299505398705	3.59600729521097	3.62550415077977	4.32567002226573	4.856602400314371	3.34526852279773	3.98542219210936	3.3042556582592497	3.7880265947042298	4.27405962972211	3.3287113843550498	1.20765480736775	2.14073253674133	3.33572115876419	2.9049350496593798	3.2192953896070597	3.53526405197588	2.972008946108	3.7043039133461897	3.39444944019935	3.11309793303514	3.3695864754952503	2.8907807753428596	2.61057662538307	2.76437031589203	3.066692206201	0.92544492493873	3.48416064239247	2.6664133743072203	3.4623734176053196	4.53481188088168	3.8023120885974504	3.6058941157929905	3.7988000716588197	4.09828947624312	4.998280573649019	4.0805591897162	4.79477816604684	4.33988456648488	3.9839853212044303	4.01921048844415	4.16051107227303	4.1187154945961	4.18768276588057	4.15500770858179	3.9555222645216204	4.33634490706517	3.41520866862042	3.28564076538402	3.60897046977363	4.09939144098439	4.71376301144283	4.97678413198366	4.55685973817113	4.08486430914729	4.45448504771988	2.8423996173326005	3.50806475715977	4.15701095161982	2.49652397770975	2.2359361532521804	3.7822831351114203	4.26069403743868	4.41841723659854	4.19346959701444	5.092903470851571	3.58588791722813	4.48681709618076	4.538514270474231	3.8338080365908396	3.94493611950121	2.9635675391255294	3.6129252379650496	3.5178893192077405	4.94907559307977	3.67732971523925	3.91334240045623	4.1276100985185495	4.0472191209626205	3.2352174363572206
hsa-let-7a-5p|+1|0	1.62871839960752	2.14092029088823	2.3310930413711	1.54657974329018	2.12553701653448	1.7745418427608202	2.3624408478757797	2.09400775772489	1.19785397330078	1.4750738248528898	2.01306019774383	2.36650519588752	2.15297717419167	1.79442990057221	2.0735180781183504	1.82775011994027	3.06631318625614	1.7840672782513702	1.357351139891	1.77840829262513	2.19803221470958	1.5987766476798302	2.02997209445878	1.81609849313912	1.82880538645235	1.7195405004802098	1.87663671105501	2.3495890340343504	1.98380428489882	2.3359323820368902	2.0348673979113	1.62070034093264	1.7578190133793201	2.32018656018957	1.87681371893077	2.4836974153756697	1.5854566076135301	0.831228548401542	1.7683018479145403	1.4982882332385201	1.96442011410128	2.51802080343387	2.16022160920288	2.8203899818063904	2.9064332739302	3.28231343215349	2.09595008626943	1.3234002601428898	1.7404698984387201	1.28665250533996	1.8988996284000599	1.8301422720414702	1.00380502651079	3.12272647904576	3.12971664092368	2.10152576240402	1.86459604501993	1.65873728897594	2.25659357497081	2.44130549526832	1.40937106171794	1.7518222758172302	1.50923603985916	1.88973495516721	1.8234407409972502	2.0812192883914	2.02154589578707	2.60913156354887	3.2119540067723595	2.7203652537775804	1.07053139907847	1.9675814493140802	1.6966135169693703	1.05236953822445	1.8362925442338702	2.6927730239199104	1.8863928529883	1.9978370867614401	2.6143333103473503	2.4254247259328396	1.70886619589069	2.5022673343993103	2.25751969580569	2.58467842308833	1.3304465983753502	2.6411590086014103	3.89205888379744	2.40467023802437	2.7477222629747597	2.20787149387819	1.54842335304007	2.3408012496307404	2.3792568119734	2.72696417984645	2.1653457170319	2.6322732279813197	1.9377600728619	1.10721705721869	1.6532793943161699	0.85336251892424	1.7497129192623202	1.4992200820483401	3.11316697843449	2.7628209069011005	2.50742539739357	2.00958958984999	1.62855460841061	2.27314649642277	1.8175332775843	1.9401695993566102	1.9221539418635702	2.0377242528312	1.9668877784380001	1.98398653485023	2.06284622788998	2.57993153145748	2.12521575305746	2.18290256191246	2.50028548073896	2.4524459216452796	2.07325765741721	2.88720907336964	1.91286573502397	2.28241882541152	2.20071762642856	1.7731555767895002	2.17951203068189	2.654179063846	1.78232707148168	4.175681855838359	1.69379901847582	3.2343815704873102	2.84572537630956	3.07567848642598	2.98720800152317	2.34921084723296	2.07327670141936	1.7710857873345	1.41540163975279	2.23877683556866	2.21359153684796	2.0525121972596003	1.88979922990863	1.4446829327191397	1.4891009629368999	2.6615735836684102	2.45964910030075	3.09666800527552	2.6553694457147996	2.11561470967525	2.4044263864982005	0.955344409460108	2.08305746760591	1.9961148372790398	2.28023626217778	1.9373919852191899	2.55800176531584	3.1433067641702097	3.04839977993508	2.43574877150255	2.18738156278468	1.9045476808014	2.21103086055329	2.04745929899797	2.8659414165847097	1.74690417392387	2.77414543803006	3.49985996621032	2.0827507401683603	2.50984449492769	2.17341292359737	2.0073017600953	2.29457690118299	2.22033797186142	3.32010880139679	1.6842323928575103	2.1069557451608403	1.1860272869268
hsa-let-7a-5p|+3|0	2.4611796956431897	2.65998743087519	3.18010469065789	2.5550769403019102	3.50732140061004	2.54660727663046	3.06423798020725	2.8338986530344905	2.90109071083982	2.41218682117937	2.4023529963329704	2.48601579006513	2.8719063511526697	2.77300614258935	2.66642271071258	3.0109711611819	3.06631318625614	1.95914444500602	2.29435846771004	1.87716404932432	2.23642311889986	1.7514669884431397	2.9317841065862202	2.42086826580586	2.7258156284655	2.77835448608028	2.38707336605435	2.9842856238399103	2.2894256550156	1.6295627914880901	2.72570937257986	3.07660815178305	2.58020890928952	4.13310633281577	2.6656794658320497	2.6571376137108302	2.18278116827469	2.80195849832887	2.64399593439302	2.30868856903337	2.11009902607549	2.6382215299936096	3.33057632406048	4.12582971201897	3.2015368417224597	3.0984972715066004	1.47840502947457	2.6108602089476203	3.00437905196181	3.6037157464567406	3.0972777422396804	2.92880770208893	3.26984464390361	1.60453076282605	0.48292135717847495	1.5117422713250102	2.6515268385691098	1.65873728897594	2.4012028983674396	2.70910584729155	2.16878659561613	2.60879893517677	2.140482254912	3.36128939048211	3.10730763515791	2.01490874217388	2.63280716235062	3.61919258163794	2.8771834065733097	1.84620894435	2.43318040085552	2.53170651376308	2.7915388247274304	3.19080600520841	1.6797114880789399	1.57892548295837	3.0143337483643595	2.5825590635018703	3.20123276743784	3.3164840769972597	2.4693849094477	2.3596681268866297	2.79548664904046	2.4216796323545604	3.2606121940231403	3.36005632082501	3.21846329757828	2.27590833955044	2.48803370345975	2.87477342429735	2.3881732232695003	3.54614642864323	3.96433756122907	3.14605609222966	3.35828911590168	3.2384461359031302	3.65621319521362	2.3096387281164596	3.3388925387685697	2.97398022789389	2.25721169312258	1.6266185550153203	2.3846671657592298	1.77033936441641	1.82304582209282	0.4890875242701989	2.13735589089157	2.92070560959765	3.8753763375656	2.36376722861671	1.9221539418635702	2.66095728851894	2.6714978068999504	3.10002853355035	3.13236021848297	2.72279439251523	3.32569581124697	2.9333348265819104	3.1405728091153597	3.0003416463271804	2.5155546393593298	3.4507921541125204	3.3898327017095697	3.528660846586	2.45847372303349	3.6912351927327403	3.68634887862031	1.62299206259162	1.78232707148168	1.24708094160806	1.42024308562086	1.3230837247473202	1.32209211358927	2.0772553064266397	2.1885054004169597	2.00120174329835	3.4802623132954706	2.98086478171454	2.8993577594760196	1.83808928412518	3.04903308146829	1.41507437485727	2.16315496830431	2.6243559015311098	2.4038014072896803	2.83115712459112	2.08766610942731	1.84998655341061	1.1404926656098	2.5266935329242797	3.6046704178237	2.3417535534251	1.92806194533782	0.805136110385401	1.10920841889288	2.7355769163363797	1.23758320403276	2.73529471631234	2.4071873717293197	2.8365559184119395	2.41811756748221	1.9045476808014	1.3188840020887	1.4806413340183602	1.9813014150772699	1.65175648033007	1.88585191414019	1.7888458087842602	2.86996528564008	2.18971999244387	2.26055684394069	2.49738483175973	2.19106985850076	0.6870645557507861	2.3327985156816298	3.0237898772594	1.72294140370508	3.0697829657891695
hsa-let-7a-5p|-1|-1	4.36710524510472	4.7505684840915094	4.575749886009651	4.2834357958875	4.42372835441963	4.56679238078756	4.69233674266266	4.36568874821525	5.04081437005504	4.44963921596878	4.3926164166553505	4.5495206778878705	4.2554322136197005	4.405933814928849	4.4383583952823695	4.533806944632599	4.689924881816929	4.21350728072164	4.930049119645269	4.3363370502366	4.79329067231397	4.72954559003716	3.54098132528863	4.62107401749045	3.9348558094670296	4.15523461227812	4.36429124947185	4.5565733326988305	4.940590336579059	5.54822087298908	3.12839677754429	4.31107600558966	5.17306239444196	7.17205019900159	3.6688516810671605	4.551890626667809	3.68394799471089	4.28103515831586	4.06624562009606	4.39751582130146	4.84707627441739	4.65176740878068	4.682257698061401	4.501787854348191	4.69530094235725	5.57447833822933	3.7868650161917206	3.63452334043454	4.32367260506525	4.5869936663702	4.565235988352519	4.65559137690674	4.0602546778921695	5.0333523100269995	5.2988628631545405	4.48514316785719	4.10662780942768	4.38928836368116	4.91749457421642	4.34172144670959	3.887698617701	3.59820074148884	4.05528368916188	4.28933100480284	4.426886579454941	4.1008292561585495	3.72691237782197	4.791853182871139	4.84550514450403	5.0850595018248494	4.11128683315722	3.85956309780652	4.382136649400279	4.26730110706533	3.7922889409517504	4.27680345376028	4.71618338174427	4.79596092471038	4.39102985006358	4.74384024010812	4.920827743379981	5.21436760114102	5.07401642573526	5.26885457378415	4.0794168239846895	5.045896357366081	5.12805744787602	4.92542200640859	5.14156982654719	4.47684165529548	3.6046459068158	4.53542056430976	4.29365725211409	5.0035423269529105	4.68710367148954	4.21430644472598	4.00043721020979	4.319289028278311	4.224981463443259	4.37603474170082	4.46139471188755	3.64193462302832	4.80305873850907	5.13258914537318	4.5990184387317905	4.47162552627229	4.36546768343622	3.8221516790401	4.60609966189278	4.84399722295894	4.56249060436061	4.72864718651366	5.054215369877969	4.41423340325109	4.714147718931691	4.8737495488699105	4.4749551309069595	4.11898761072434	4.90429042498957	4.99661629584292	4.997799318009339	5.24102932984095	4.9554112411016105	5.50051551893891	5.1995144393889	4.418213512036799	4.40716851758032	5.05082775547059	4.27868680725345	4.90890758885653	4.61284103238912	5.02423413989567	4.71793938940162	4.95285091989254	5.05364361590882	4.62956856827833	4.30127664718464	4.26833481682526	4.14350756450899	4.52567125850013	5.08627254197821	4.5259397073765095	4.9965625492348895	4.53234095495971	4.62753161534176	5.516903194772	5.313142075399701	5.02326049083566	4.563511025856889	4.53760517164685	3.6547191527482497	3.7232912101637994	4.00954393665123	4.184926471108549	4.38311749550328	4.05012682009956	4.26285606939936	5.8567928599839805	5.839303310536961	4.68538106592171	5.16018828208478	4.405132926986	4.549728199016361	4.547455724091099	5.05471111607635	4.40165098654041	4.632972704178701	5.40089451510541	4.87362803181759	4.90607788612434	5.014228587815639	4.342229655760351	4.84209218946759	4.840640928101441	5.77251598932147	5.18662327974742	4.669540195883799	3.3836180142777
